"";"CD_PROGRAMA_IES";"NM_AREA_AVALIACAO";"SG_AREA_AVALIACAO";"CS_STATUS_JURIDICO";"DS_DEPENDENCIA_ADMINISTRATIVA";"ANO_INICIO_PROGRAMA";"NM_MODALIDADE_PROGRAMA";"CD_CONCEITO_PROGRAMA";"NM_REGIAO";"SG_UF_PROGRAMA";"SG_ENTIDADE_ENSINO";"NM_PROGRAMA_IES";"NM_GRAU_PROGRAMA";"CP"
"1188";"31002013006P2";"CIÊNCIA DE ALIMENTOS";"CALIM";"FEDERAL";"PÚBLICA";1976;"ACADÊMICO";"3";"SUDESTE";"RJ";"UFRRJ";"CIÊNCIA E TECNOLOGIA DE ALIMENTOS";"MESTRADO/DOUTORADO";0,474561403508772
"1189";"31002013007P9";"SOCIOLOGIA";"SOCI";"FEDERAL";"PÚBLICA";1976;"ACADÊMICO";"5";"SUDESTE";"RJ";"UFRRJ";"CIÊNCIAS SOCIAIS EM DESENVOLVIMENTO, AGRICULTURA E SOCIEDADE";"MESTRADO/DOUTORADO";0,388888888888889
"1190";"31002013010P0";"CIÊNCIAS AGRÁRIAS I";"CAGRI";"FEDERAL";"PÚBLICA";1989;"ACADÊMICO";"5";"SUDESTE";"RJ";"UFRRJ";"FITOTECNIA";"MESTRADO/DOUTORADO";0,431746031746032
"1191";"31002013011P6";"CIÊNCIAS AGRÁRIAS I";"CAGRI";"FEDERAL";"PÚBLICA";1993;"ACADÊMICO";"4";"SUDESTE";"RJ";"UFRRJ";"CIÊNCIAS AMBIENTAIS E FLORESTAIS";"MESTRADO/DOUTORADO";0,337847222222222
"1192";"31002013012P2";"BIODIVERSIDADE";"BIOD";"FEDERAL";"PÚBLICA";1995;"ACADÊMICO";"5";"SUDESTE";"RJ";"UFRRJ";"BIOLOGIA ANIMAL";"MESTRADO/DOUTORADO";0,454411764705882
"1193";"31002013014P5";"ENGENHARIAS II";"ENGII";"FEDERAL";"PÚBLICA";2000;"ACADÊMICO";"3";"SUDESTE";"RJ";"UFRRJ";"ENGENHARIA QUÍMICA";"MESTRADO";0,434375
"1194";"31002013015P1";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"ADM";"FEDERAL";"PÚBLICA";2000;"PROFISSIONAL";"3";"SUDESTE";"RJ";"UFRRJ";"GESTÃO E ESTRATÉGIA";"MESTRADO PROF.";0,415277777777778
"1195";"31002013016P8";"MEDICINA VETERINÁRIA";"MVET";"FEDERAL";"PÚBLICA";2006;"ACADÊMICO";"4";"SUDESTE";"RJ";"UFRRJ";"MEDICINA VETERINÁRIA (PATOLOGIA E CIÊNCIAS CLÍNICAS)";"MESTRADO/DOUTORADO";0,385802469135802
"1196";"31002013017P4";"EDUCAÇÃO";"EDUC";"FEDERAL";"PÚBLICA";2003;"ACADÊMICO";"3";"SUDESTE";"RJ";"UFRRJ";"EDUCAÇÃO AGRÍCOLA";"MESTRADO";0,442992424242424
"1197";"31002013018P0";"CIÊNCIAS AGRÁRIAS I";"CAGRI";"FEDERAL";"PÚBLICA";2006;"ACADÊMICO";"3";"SUDESTE";"RJ";"UFRRJ";"FITOSSANIDADE E BIOTECNOLOGIA APLICADA";"MESTRADO";0,455128205128205
"1198";"31002013019P7";"HISTÓRIA";"HIST";"FEDERAL";"PÚBLICA";2008;"ACADÊMICO";"4";"SUDESTE";"RJ";"UFRRJ";"HISTÓRIA";"MESTRADO/DOUTORADO";0,354569892473118
"1199";"31002013020P5";"EDUCAÇÃO";"EDUC";"FEDERAL";"PÚBLICA";2009;"ACADÊMICO";"4";"SUDESTE";"RJ";"UFRRJ";"EDUCAÇÃO, CONTEXTOS CONTEMPORÂNEOS E DEMANDAS POPULARES";"MESTRADO/DOUTORADO";0,41
"1200";"31002013022P8";"INTERDISCIPLINAR";"INTE";"FEDERAL";"PÚBLICA";2009;"ACADÊMICO";"4";"SUDESTE";"RJ";"UFRRJ";"CIÊNCIA TECNOLOGIA E INOVAÇÃO EM AGROPECUÁRIA";"DOUTORADO";0,477916666666667
"1201";"31002013023P4";"CIÊNCIAS AGRÁRIAS I";"CAGRI";"FEDERAL";"PÚBLICA";2010;"PROFISSIONAL";"3";"SUDESTE";"RJ";"UFRRJ";"AGRICULTURA ORGÂNICA";"MESTRADO PROF.";0,377777777777778
"1202";"31002013024P0";"INTERDISCIPLINAR";"INTE";"FEDERAL";"PÚBLICA";2011;"PROFISSIONAL";"3";"SUDESTE";"RJ";"UFRRJ";"PRÁTICAS EM DESENVOLVIMENTO SUSTENTÁVEL";"MESTRADO PROF.";0,431481481481481
"1203";"31002013025P7";"SOCIOLOGIA";"SOCI";"FEDERAL";"PÚBLICA";2012;"ACADÊMICO";"3";"SUDESTE";"RJ";"UFRRJ";"CIÊNCIAS SOCIAIS";"MESTRADO";0,458695652173913
"1204";"31002013026P3";"PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA";"PLUR";"FEDERAL";"PÚBLICA";2012;"ACADÊMICO";"3";"SUDESTE";"RJ";"UFRRJ";"DESENVOLVIMENTO TERRITORIAL E POLÍTICAS PÚBLICAS";"MESTRADO";0,389444444444444
"1205";"31002013027P0";"PSICOLOGIA";"PSICO";"FEDERAL";"PÚBLICA";2012;"ACADÊMICO";"3";"SUDESTE";"RJ";"UFRRJ";"PSICOLOGIA";"MESTRADO";0,312222222222222
"1206";"31002013028P6";"INTERDISCIPLINAR";"INTE";"FEDERAL";"PÚBLICA";2012;"ACADÊMICO";"4";"SUDESTE";"RJ";"UFRRJ";"MODELAGEM MATEMÁTICA E COMPUTACIONAL";"MESTRADO";0,383333333333333
"1207";"31002013029P2";"CIÊNCIAS BIOLÓGICAS II";"CBII";"FEDERAL";"PÚBLICA";2013;"ACADÊMICO";"4";"SUDESTE";"RJ";"UFRRJ";"CIÊNCIAS FISIOLÓGICAS";"MESTRADO/DOUTORADO";0,566071428571429
"1208";"31002013030P0";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"ADM";"FEDERAL";"PÚBLICA";2014;"ACADÊMICO";"3";"SUDESTE";"RJ";"UFRRJ";"ADMINISTRAÇÃO";"MESTRADO";0,492857142857143
"1209";"31002013031P7";"FILOSOFIA";"FILO";"FEDERAL";"PÚBLICA";2014;"ACADÊMICO";"3";"SUDESTE";"RJ";"UFRRJ";"FILOSOFIA";"MESTRADO";0,408333333333333
"1210";"31002013032P3";"CIÊNCIAS AGRÁRIAS I";"CAGRI";"FEDERAL";"PÚBLICA";2014;"ACADÊMICO";"3";"SUDESTE";"RJ";"UFRRJ";"ENGENHARIA AGRÍCOLA E AMBIENTAL";"MESTRADO";0,522222222222222
"1211";"31002013156P4";"ENSINO";"ENSI";"FEDERAL";"PÚBLICA";2015;"PROFISSIONAL";"3";"SUDESTE";"RJ";"UFRRJ";"EDUCAÇÃO EM CIÊNCIAS E MATEMÁTICA";"MESTRADO PROF.";0,438095238095238
"1212";"31002013157P0";"GEOGRAFIA";"GEOG";"FEDERAL";"PÚBLICA";2015;"ACADÊMICO";"3";"SUDESTE";"RJ";"UFRRJ";"GEOGRAFIA";"MESTRADO";0,468518518518519
"1213";"31003010001P0";"EDUCAÇÃO";"EDUC";"FEDERAL";"PÚBLICA";1971;"ACADÊMICO";"5";"SUDESTE";"RJ";"UFF";"EDUCAÇÃO";"MESTRADO/DOUTORADO";0,407748538011696
"1214";"31003010002P7";"ASTRONOMIA / FÍSICA";"AFIS";"FEDERAL";"PÚBLICA";1977;"ACADÊMICO";"6";"SUDESTE";"RJ";"UFF";"FÍSICA";"MESTRADO/DOUTORADO";0,536574074074074
"1215";"31003010003P3";"MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA";"MAPE";"FEDERAL";"PÚBLICA";1969;"ACADÊMICO";"5";"SUDESTE";"RJ";"UFF";"MATEMÁTICA";"MESTRADO/DOUTORADO";0,608514492753623
"1216";"31003010004P0";"GEOCIÊNCIAS";"GEOC";"FEDERAL";"PÚBLICA";1972;"ACADÊMICO";"6";"SUDESTE";"RJ";"UFF";"GEOCIÊNCIAS (GEOQUÍMICA)";"MESTRADO/DOUTORADO";0,447222222222222
"1217";"31003010005P6";"HISTÓRIA";"HIST";"FEDERAL";"PÚBLICA";1971;"ACADÊMICO";"7";"SUDESTE";"RJ";"UFF";"HISTÓRIA";"MESTRADO/DOUTORADO";0,364473684210526
"1218";"31003010006P2";"ENGENHARIAS I";"ENGI";"FEDERAL";"PÚBLICA";1972;"ACADÊMICO";"3";"SUDESTE";"RJ";"UFF";"ENGENHARIA CIVIL";"MESTRADO/DOUTORADO";0,446929824561404
"1219";"31003010015P1";"MEDICINA VETERINÁRIA";"MVET";"FEDERAL";"PÚBLICA";1974;"ACADÊMICO";"4";"SUDESTE";"RJ";"UFF";"MEDIC.VETERIN.(HIG.VETER.PROC.TECN.PROD.ORIG.ANIMAL)";"MESTRADO/DOUTORADO";0,396428571428571
"1220";"31003010017P4";"MEDICINA II";"MEDII";"FEDERAL";"PÚBLICA";1980;"ACADÊMICO";"4";"SUDESTE";"RJ";"UFF";"PATOLOGIA";"MESTRADO/DOUTORADO";0,544907407407407
"1221";"31003010019P7";"ENGENHARIAS III";"ENGIII";"FEDERAL";"PÚBLICA";1972;"ACADÊMICO";"4";"SUDESTE";"RJ";"UFF";"ENGENHARIA DE PRODUÇÃO";"MESTRADO/DOUTORADO";0,457456140350877
"1222";"31003010021P1";"MEDICINA I";"MEDI";"FEDERAL";"PÚBLICA";1985;"ACADÊMICO";"4";"SUDESTE";"RJ";"UFF";"CIÊNCIAS CARDIOVASCULARES";"MESTRADO/DOUTORADO";0,555357142857143
"1223";"31003010022P8";"ECONOMIA";"ECON";"FEDERAL";"PÚBLICA";1987;"ACADÊMICO";"5";"SUDESTE";"RJ";"UFF";"ECONOMIA";"MESTRADO/DOUTORADO";0,363888888888889
"1224";"31003010024P0";"MEDICINA VETERINÁRIA";"MVET";"FEDERAL";"PÚBLICA";1987;"ACADÊMICO";"5";"SUDESTE";"RJ";"UFF";"MEDICINA VETERINÁRIA ( CLÍNICA E REPRODUÇÃO ANIMAL)";"MESTRADO/DOUTORADO";0,422115384615385
"1225";"31003010025P7";"MEDICINA II";"MEDII";"FEDERAL";"PÚBLICA";1989;"ACADÊMICO";"4";"SUDESTE";"RJ";"UFF";"MEDICINA (NEUROLOGIA)";"MESTRADO/DOUTORADO";0,47037037037037
"1226";"31003010027P0";"QUÍMICA";"QUIM";"FEDERAL";"PÚBLICA";1991;"ACADÊMICO";"5";"SUDESTE";"RJ";"UFF";"QUÍMICA";"MESTRADO/DOUTORADO";0,445486111111111
"1227";"31003010029P2";"GEOCIÊNCIAS";"GEOC";"FEDERAL";"PÚBLICA";1991;"ACADÊMICO";"4";"SUDESTE";"RJ";"UFF";"DINÂMICA DOS OCEANOS E DA TERRA";"MESTRADO/DOUTORADO";0,445689655172414
"1228";"31003010031P7";"ANTROPOLOGIA / ARQUEOLOGIA";"ANTR";"FEDERAL";"PÚBLICA";1994;"ACADÊMICO";"5";"SUDESTE";"RJ";"UFF";"ANTROPOLOGIA";"MESTRADO/DOUTORADO";0,376388888888889
"1229";"31003010032P3";"ENGENHARIAS II";"ENGII";"FEDERAL";"PÚBLICA";1994;"ACADÊMICO";"4";"SUDESTE";"RJ";"UFF";"ENGENHARIA METALÚRGICA";"MESTRADO/DOUTORADO";0,441666666666667
"1230";"31003010033P0";"CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS";"CPOL";"FEDERAL";"PÚBLICA";1994;"ACADÊMICO";"4";"SUDESTE";"RJ";"UFF";"CIÊNCIA POLÍTICA";"MESTRADO/DOUTORADO";0,400925925925926
"1231";"31003010036P9";"ENGENHARIAS III";"ENGIII";"FEDERAL";"PÚBLICA";1995;"ACADÊMICO";"5";"SUDESTE";"RJ";"UFF";"ENGENHARIA MECÂNICA";"MESTRADO/DOUTORADO";0,346296296296296
"1232";"31003010038P1";"ARTES / MÚSICA";"ARTE";"FEDERAL";"PÚBLICA";1995;"ACADÊMICO";"3";"SUDESTE";"RJ";"UFF";"ESTUDOS CONTEMPORANEOS DAS ARTES";"MESTRADO";0,494444444444444
"1233";"31003010039P8";"BIODIVERSIDADE";"BIOD";"FEDERAL";"PÚBLICA";1996;"ACADÊMICO";"4";"SUDESTE";"RJ";"UFF";"BIOLOGIA MARINHA E AMBIENTES COSTEIROS";"MESTRADO/DOUTORADO";0,524666666666667
"1234";"31003010040P6";"COMUNICAÇÃO E INFORMAÇÃO";"31";"FEDERAL";"PÚBLICA";1997;"ACADÊMICO";"5";"SUDESTE";"RJ";"UFF";"COMUNICAÇÃO";"MESTRADO/DOUTORADO";0,411111111111111
"1235";"31003010041P2";"GEOGRAFIA";"GEOG";"FEDERAL";"PÚBLICA";1999;"ACADÊMICO";"6";"SUDESTE";"RJ";"UFF";"GEOGRAFIA";"MESTRADO/DOUTORADO";0,433333333333333
"1236";"31003010042P9";"CIÊNCIAS BIOLÓGICAS II";"CBII";"FEDERAL";"PÚBLICA";1998;"ACADÊMICO";"4";"SUDESTE";"RJ";"UFF";"NEUROIMUNOLOGIA";"MESTRADO/DOUTORADO";0,512280701754386
"1237";"31003010043P5";"PSICOLOGIA";"PSICO";"FEDERAL";"PÚBLICA";1999;"ACADÊMICO";"4";"SUDESTE";"RJ";"UFF";"PSICOLOGIA";"MESTRADO/DOUTORADO";0,424666666666667
"1238";"31003010044P1";"INTERDISCIPLINAR";"INTE";"FEDERAL";"PÚBLICA";1999;"ACADÊMICO";"4";"SUDESTE";"RJ";"UFF";"SOCIOLOGIA E DIREITO";"MESTRADO/DOUTORADO";0,482107843137255
"1239";"31003010045P8";"ENGENHARIAS III";"ENGIII";"FEDERAL";"PÚBLICA";2000;"PROFISSIONAL";"4";"SUDESTE";"RJ";"UFF";"SISTEMAS DE GESTÃO";"MESTRADO PROF.";0,49040404040404
"1240";"31003010046P4";"CIÊNCIA DA COMPUTAÇÃO";"CCOMP";"FEDERAL";"PÚBLICA";1995;"ACADÊMICO";"5";"SUDESTE";"RJ";"UFF";"COMPUTAÇÃO";"MESTRADO/DOUTORADO";0,453455284552846
"1241";"31003010048P7";"MEDICINA I";"MEDI";"FEDERAL";"PÚBLICA";2002;"ACADÊMICO";"4";"SUDESTE";"RJ";"UFF";"CIÊNCIAS MÉDICAS";"MESTRADO/DOUTORADO";0,517857142857143
"1242";"31003010049P3";"SERVIÇO SOCIAL";"SSOC";"FEDERAL";"PÚBLICA";2002;"ACADÊMICO";"4";"SUDESTE";"RJ";"UFF";"POLÍTICA SOCIAL";"MESTRADO/DOUTORADO";0,466025641025641
"1243";"31003010052P4";"ARQUITETURA, URBANISMO E DESIGN";"ARQU";"FEDERAL";"PÚBLICA";2002;"ACADÊMICO";"4";"SUDESTE";"RJ";"UFF";"ARQUITETURA E URBANISMO";"MESTRADO/DOUTORADO";0,432666666666667
"1244";"31003010053P0";"ODONTOLOGIA";"ODON";"FEDERAL";"PÚBLICA";2002;"ACADÊMICO";"4";"SUDESTE";"RJ";"UFF";"ODONTOLOGIA";"MESTRADO/DOUTORADO";0,370098039215686
"1245";"31003010054P7";"ENGENHARIAS IV";"ENGIV";"FEDERAL";"PÚBLICA";2001;"ACADÊMICO";"3";"SUDESTE";"RJ";"UFF";"PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA ELÉTRICA E DE TELECOMUNICAÇÕES";"MESTRADO";0,470138888888889
"1246";"31003010055P3";"ENFERMAGEM";"ENFE";"FEDERAL";"PÚBLICA";2002;"PROFISSIONAL";"3";"SUDESTE";"RJ";"UFF";"ENFERMAGEM";"MESTRADO PROF.";0,323809523809524
"1247";"31003010057P6";"CIÊNCIAS AMBIENTAIS";"CAMB";"FEDERAL";"PÚBLICA";2007;"PROFISSIONAL";"3";"SUDESTE";"RJ";"UFF";"DEFESA E SEGURANÇA CIVIL";"MESTRADO PROF.";0,535964912280702
"1248";"31003010058P2";"CIÊNCIAS BIOLÓGICAS III";"CBIII";"FEDERAL";"PÚBLICA";2007;"ACADÊMICO";"4";"SUDESTE";"RJ";"UFF";"MICROBIOLOGIA E PARASITOLOGIA APLICADAS";"MESTRADO/DOUTORADO";0,586538461538462
"1249";"31003010061P3";"SAÚDE COLETIVA";"SCOL";"FEDERAL";"PÚBLICA";2008;"ACADÊMICO";"3";"SUDESTE";"RJ";"UFF";"SAÚDE COLETIVA";"MESTRADO";0,418055555555556
"1250";"31003010062P0";"CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS";"CPOL";"FEDERAL";"PÚBLICA";2008;"ACADÊMICO";"3";"SUDESTE";"RJ";"UFF";"ESTUDOS ESTRATÉGICOS DA DEFESA E DA SEGURANÇA";"MESTRADO";0,361274509803922
"1251";"31003010063P6";"COMUNICAÇÃO E INFORMAÇÃO";"31";"FEDERAL";"PÚBLICA";2009;"ACADÊMICO";"4";"SUDESTE";"RJ";"UFF";"CIÊNCIA DA INFORMAÇÃO";"MESTRADO/DOUTORADO";0,444444444444444
"1252";"31003010064P2";"INTERDISCIPLINAR";"INTE";"FEDERAL";"PÚBLICA";2009;"ACADÊMICO";"4";"SUDESTE";"RJ";"UFF";"CIÊNCIAS APLICADAS A PRODUTOS PARA SAÚDE";"MESTRADO/DOUTORADO";0,540384615384615
"1253";"31003010067P1";"ENFERMAGEM";"ENFE";"FEDERAL";"PÚBLICA";2009;"ACADÊMICO";"4";"SUDESTE";"RJ";"UFF";"ENFERMAGEM";"MESTRADO/DOUTORADO";0,39375
"1254";"31003010068P8";"ENGENHARIAS II";"ENGII";"FEDERAL";"PÚBLICA";2009;"ACADÊMICO";"3";"SUDESTE";"RJ";"UFF";"ENGENHARIA QUÍMICA";"MESTRADO";0,561274509803922
"1255";"31003010069P4";"MEDICINA VETERINÁRIA";"MVET";"FEDERAL";"PÚBLICA";2009;"PROFISSIONAL";"4";"SUDESTE";"RJ";"UFF";"HIGIENE, INSPEÇÃO E TECNOLOGIA DE ALIMENTOS DE ORIGEM ANIMAL";"MESTRADO PROF.";0,39702380952381
"1256";"31003010071P9";"INTERDISCIPLINAR";"INTE";"FEDERAL";"PÚBLICA";2010;"PROFISSIONAL";"4";"SUDESTE";"RJ";"UFF";"JUSTIÇA ADMINISTRATIVA";"MESTRADO PROF.";0,438333333333333
"1257";"31003010072P5";"INTERDISCIPLINAR";"INTE";"FEDERAL";"PÚBLICA";2010;"ACADÊMICO";"3";"SUDESTE";"RJ";"UFF";"MODELAGEM COMPUTACIONAL EM CIÊNCIA E TECNOLOGIA";"MESTRADO";0,467241379310345
"1258";"31003010073P1";"LETRAS / LINGUÍSTICA";"LETR";"FEDERAL";"PÚBLICA";2010;"ACADÊMICO";"5";"SUDESTE";"RJ";"UFF";"ESTUDOS DE LINGUAGEM";"MESTRADO/DOUTORADO";0,43
"1259";"31003010074P8";"LETRAS / LINGUÍSTICA";"LETR";"FEDERAL";"PÚBLICA";2010;"ACADÊMICO";"5";"SUDESTE";"RJ";"UFF";"ESTUDOS DE LITERATURA";"MESTRADO/DOUTORADO";0,389912280701754
"1260";"31003010075P4";"SOCIOLOGIA";"SOCI";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";"SUDESTE";"RJ";"UFF";"SOCIOLOGIA";"MESTRADO";0,406111111111111
"1261";"31003010076P0";"MEDICINA II";"MEDII";"FEDERAL";"PÚBLICA";2011;"PROFISSIONAL";"3";"SUDESTE";"RJ";"UFF";"SAÚDE MATERNO-INFANTIL";"MESTRADO PROF.";0,398809523809524
"1262";"31003010077P7";"ENGENHARIAS III";"ENGIII";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";"SUDESTE";"RJ";"UFF";"ENGENHARIA MECÂNICA - VOLTA REDONDA";"MESTRADO";0,395098039215686
"1263";"31003010078P3";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"ADM";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";"SUDESTE";"RJ";"UFF";"ADMINISTRAÇÃO";"MESTRADO";0,488793103448276
"1264";"31003010079P0";"BIOTECNOLOGIA";"BIOT";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"4";"SUDESTE";"RJ";"UFF";"CIÊNCIAS E BIOTECNOLOGIA";"MESTRADO/DOUTORADO";0,545833333333333
"1265";"31003010080P8";"DIREITO";"DIRE";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";"SUDESTE";"RJ";"UFF";"DIREITO CONSTITUCIONAL";"MESTRADO";0,366203703703704
"1266";"31003010081P4";"FILOSOFIA";"FILO";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";"SUDESTE";"RJ";"UFF";"FILOSOFIA";"MESTRADO";0,420833333333333
"1267";"31003010082P0";"FARMÁCIA";"FARM";"FEDERAL";"PÚBLICA";2012;"PROFISSIONAL";"3";"SUDESTE";"RJ";"UFF";"ADMINISTRAÇÃO E GESTÃO DA ASSISTÊNCIA FARMACÊUTICA";"MESTRADO PROF.";0,480555555555556
"1268";"31003010083P7";"ENFERMAGEM";"ENFE";"FEDERAL";"PÚBLICA";2011;"PROFISSIONAL";"3";"SUDESTE";"RJ";"UFF";"ENSINO NA SAÚDE:FORMAÇÃO DOCENTE INTERDISCIPLINAR PARA O SUS";"MESTRADO PROF.";0,375416666666667
"1269";"31003010084P3";"SERVIÇO SOCIAL";"SSOC";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";"SUDESTE";"RJ";"UFF";"SERVIÇO SOCIAL E DESENVOLVIMENTO REGIONAL";"MESTRADO";0,658854166666667
"1270";"31003010085P0";"ENSINO";"ENSI";"FEDERAL";"PÚBLICA";2012;"PROFISSIONAL";"3";"SUDESTE";"RJ";"UFF";"ENSINO DE CIÊNCIAS DA NATUREZA";"MESTRADO PROF.";0,45787037037037
"1271";"31003010086P6";"ENGENHARIAS III";"ENGIII";"FEDERAL";"PÚBLICA";2013;"PROFISSIONAL";"3";"SUDESTE";"RJ";"UFF";"ENGENHARIA DE PRODUÇÃO E SISTEMAS COMPUTACIONAIS";"MESTRADO PROF.";0,415686274509804
"1272";"31003010087P2";"ENGENHARIAS III";"ENGIII";"FEDERAL";"PÚBLICA";2012;"PROFISSIONAL";"3";"SUDESTE";"RJ";"UFF";"MONTAGEM INDUSTRIAL";"MESTRADO PROF.";0,373148148148148
"1273";"31003010088P9";"COMUNICAÇÃO E INFORMAÇÃO";"31";"FEDERAL";"PÚBLICA";2013;"ACADÊMICO";"3";"SUDESTE";"RJ";"UFF";"MÍDIA E COTIDIANO";"MESTRADO";0,375925925925926
"1274";"31003010089P5";"CIÊNCIAS AMBIENTAIS";"CAMB";"FEDERAL";"PÚBLICA";2012;"ACADÊMICO";"3";"SUDESTE";"RJ";"UFF";"ENGENHARIA DE BIOSSISTEMAS";"MESTRADO";0,497916666666667
"1275";"31003010090P3";"INTERDISCIPLINAR";"INTE";"FEDERAL";"PÚBLICA";2013;"ACADÊMICO";"3";"SUDESTE";"RJ";"UFF";"CULTURA E TERRITORIALIDADES";"MESTRADO";0,485227272727273
"1276";"31003010091P0";"CIÊNCIAS AMBIENTAIS";"CAMB";"FEDERAL";"PÚBLICA";2013;"ACADÊMICO";"3";"SUDESTE";"RJ";"UFF";"TECNOLOGIA AMBIENTAL";"MESTRADO";0,492753623188406
"1277";"31003010092P6";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"ADM";"FEDERAL";"PÚBLICA";2013;"PROFISSIONAL";"3";"SUDESTE";"RJ";"UFF";"ADMINISTRAÇÃO";"MESTRADO PROF.";0,4453125
"1278";"31003010093P2";"ENSINO";"ENSI";"FEDERAL";"PÚBLICA";2013;"PROFISSIONAL";"3";"SUDESTE";"RJ";"UFF";"DIVERSIDADE E INCLUSÃO";"MESTRADO PROF.";0,496166666666667
"1279";"31003010094P9";"ODONTOLOGIA";"ODON";"FEDERAL";"PÚBLICA";2013;"ACADÊMICO";"3";"SUDESTE";"RJ";"UFF";"ODONTOLOGIA";"MESTRADO";0,393840579710145
"1280";"31003010095P5";"GEOGRAFIA";"GEOG";"FEDERAL";"PÚBLICA";2014;"ACADÊMICO";"3";"SUDESTE";"RJ";"UFF";"GEOGRAFIA";"MESTRADO";0,353174603174603
"1281";"31003010096P1";"CIÊNCIAS BIOLÓGICAS II";"CBII";"FEDERAL";"PÚBLICA";2014;"ACADÊMICO";"4";"SUDESTE";"RJ";"UFF";"CIÊNCIAS BIOMÉDICAS (FISIOLOGIA E FARMACOLOGIA)";"MESTRADO/DOUTORADO";0,543518518518519
"1282";"31003010097P8";"INTERDISCIPLINAR";"INTE";"FEDERAL";"PÚBLICA";2014;"ACADÊMICO";"4";"SUDESTE";"RJ";"UFF";"SISTEMAS DE GESTÃO SUSTENTÁVEIS";"DOUTORADO";0,577536231884058
"1283";"31003010098P4";"ENGENHARIAS III";"ENGIII";"FEDERAL";"PÚBLICA";2015;"PROFISSIONAL";"3";"SUDESTE";"RJ";"UFF";"ENGENHARIA DE PRODUÇÃO";"MESTRADO PROF.";0,505392156862745
"1284";"31003010156P4";"ENSINO";"ENSI";"FEDERAL";"PÚBLICA";2015;"ACADÊMICO";"3";"SUDESTE";"RJ";"UFF";"ENSINO";"MESTRADO";0,542708333333333
"1285";"31003010157P0";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"ADM";"FEDERAL";"PÚBLICA";2015;"ACADÊMICO";"3";"SUDESTE";"RJ";"UFF";"TURISMO";"MESTRADO";0,597549019607843
"1286";"31003010158P7";"INTERDISCIPLINAR";"INTE";"FEDERAL";"PÚBLICA";2016;"ACADÊMICO";"4";"SUDESTE";"RJ";"UFF";"JUSTIÇA ADMINISTRATIVA";"DOUTORADO";0,446428571428571
"1287";"31003010170P7";"PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA";"PLUR";"FEDERAL";"PÚBLICA";2016;"ACADÊMICO";"3";"SUDESTE";"RJ";"UFF";"DESENVOLVIMENTO REGIONAL, AMBIENTE E POLÍTICAS PÚBLICAS";"MESTRADO";0,419047619047619
"1288";"31003010171P3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,427083333333333
"1289";"31003010172P0";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,61
"1290";"31004016001P3";"CIÊNCIAS BIOLÓGICAS I";"CBI";"ESTADUAL";"PÚBLICA";1975;"ACADÊMICO";"6";"SUDESTE";"RJ";"UERJ";"BIOCIÊNCIAS";"MESTRADO/DOUTORADO";0,562179487179487
"1291";"31004016004P2";"SAÚDE COLETIVA";"SCOL";"ESTADUAL";"PÚBLICA";1974;"ACADÊMICO";"7";"SUDESTE";"RJ";"UERJ";"SAÚDE COLETIVA";"MESTRADO/DOUTORADO";0,516666666666667
"1292";"31004016006P5";"EDUCAÇÃO";"EDUC";"ESTADUAL";"PÚBLICA";1979;"ACADÊMICO";"7";"SUDESTE";"RJ";"UERJ";"EDUCAÇÃO";"MESTRADO/DOUTORADO";0,397093023255814
"1293";"31004016008P8";"ODONTOLOGIA";"ODON";"ESTADUAL";"PÚBLICA";1982;"ACADÊMICO";"5";"SUDESTE";"RJ";"UERJ";"ODONTOLOGIA";"MESTRADO/DOUTORADO";0,568666666666667
"1294";"31004016009P4";"LETRAS / LINGUÍSTICA";"LETR";"ESTADUAL";"PÚBLICA";1988;"ACADÊMICO";"4";"SUDESTE";"RJ";"UERJ";"LETRAS";"MESTRADO/DOUTORADO";0,40065543071161
