"";"CD_PROGRAMA_IES";"NM_AREA_AVALIACAO";"SG_AREA_AVALIACAO";"CS_STATUS_JURIDICO";"DS_DEPENDENCIA_ADMINISTRATIVA";"ANO_INICIO_PROGRAMA";"NM_MODALIDADE_PROGRAMA";"CD_CONCEITO_PROGRAMA";"NM_REGIAO";"SG_UF_PROGRAMA";"SG_ENTIDADE_ENSINO";"NM_PROGRAMA_IES";"NM_GRAU_PROGRAMA";"IMI";"IPT"
"791";"33001014032P2";"MATERIAIS";"MATE";"FEDERAL";"PÚBLICA";2009;"ACADÊMICO";"3";"SUDESTE";"SP";"UFSCAR";"CIÊNCIA DOS MATERIAIS";"MESTRADO";0,586365657809623;0,0909090909090909
"792";"33001014034P5";"CIÊNCIAS AGRÁRIAS I";"CAGRI";"FEDERAL";"PÚBLICA";2010;"ACADÊMICO";"3";"SUDESTE";"SP";"UFSCAR";"AGRICULTURA E AMBIENTE";"MESTRADO";0,554688835470085;0,416666666666667
"793";"33001014039P7";"ENGENHARIAS III";"ENGIII";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";"SUDESTE";"SP";"UFSCAR";"ENGENHARIA DE PRODUÇÃO";"MESTRADO";0,61738782051282;0,153846153846154
"794";"33001014040P5";"CIÊNCIAS AMBIENTAIS";"CAMB";"FEDERAL";"PÚBLICA";2011;"PROFISSIONAL";"3";"SUDESTE";"SP";"UFSCAR";"SUSTENTABILIDADE NA GESTÃO AMBIENTAL";"MESTRADO PROF.";0,614294071361715;0,214285714285714
"795";"33001014042P8";"BIOTECNOLOGIA";"BIOT";"FEDERAL";"PÚBLICA";2012;"ACADÊMICO";"3";"SUDESTE";"SP";"UFSCAR";"BIOTECNOLOGIA E MONITORAMENTO AMBIENTAL";"MESTRADO/DOUTORADO";0,528122415219189;0,5625
"796";"33001014048P6";"BIODIVERSIDADE";"BIOD";"FEDERAL";"PÚBLICA";2013;"PROFISSIONAL";"3";"SUDESTE";"SP";"UFSCAR";"CONSERVAÇÃO DA FAUNA";"MESTRADO PROF.";0,497795625427204;0,0526315789473684
"797";"33001014051P7";"CIÊNCIAS AGRÁRIAS I";"CAGRI";"FEDERAL";"PÚBLICA";2014;"ACADÊMICO";"3";"SUDESTE";"SP";"UFSCAR";"PRODUÇÃO VEGETAL E BIOPROCESSOS ASSOCIADOS";"MESTRADO";0,579675144926802;0,357142857142857
"798";"33002010002P2";"ASTRONOMIA / FÍSICA";"AFIS";"ESTADUAL";"PÚBLICA";1970;"ACADÊMICO";"7";"SUDESTE";"SP";"USP";"FÍSICA";"MESTRADO/DOUTORADO";0,295335407953966;0,027027027027027
"799";"33002010004P5";"ASTRONOMIA / FÍSICA";"AFIS";"ESTADUAL";"PÚBLICA";1973;"ACADÊMICO";"7";"SUDESTE";"SP";"USP";"ASTRONOMIA";"MESTRADO/DOUTORADO";0,308244933226143;0,142857142857143
"800";"33002010005P1";"MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA";"MAPE";"ESTADUAL";"PÚBLICA";1970;"ACADÊMICO";"6";"SUDESTE";"SP";"USP";"MATEMÁTICA";"MESTRADO/DOUTORADO";0,343996538073671;0,0212765957446809
"801";"33002010007P4";"MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA";"MAPE";"ESTADUAL";"PÚBLICA";1970;"ACADÊMICO";"7";"SUDESTE";"SP";"USP";"ESTATÍSTICA";"MESTRADO/DOUTORADO";0,391310367744794;0,0357142857142857
"802";"33002010017P0";"CIÊNCIAS BIOLÓGICAS II";"CBII";"ESTADUAL";"PÚBLICA";1970;"ACADÊMICO";"7";"SUDESTE";"SP";"USP";"CIÊNCIAS BIOLÓGICAS (BIOQUÍMICA)";"MESTRADO/DOUTORADO";0,425040584415584;0,025
"803";"33002010018P6";"BIODIVERSIDADE";"BIOD";"ESTADUAL";"PÚBLICA";1970;"ACADÊMICO";"6";"SUDESTE";"SP";"USP";"CIÊNCIAS BIOLÓGICAS (BOTÂNICA)";"MESTRADO/DOUTORADO";0,372254850088183;0,208333333333333
"804";"33002010022P3";"CIÊNCIAS BIOLÓGICAS III";"CBIII";"ESTADUAL";"PÚBLICA";1973;"ACADÊMICO";"6";"SUDESTE";"SP";"USP";"CIÊNCIAS BIOLÓGICAS (MICROBIOLOGIA)";"MESTRADO/DOUTORADO";0,399173004436625;0,129032258064516
"805";"33002010026P9";"CIÊNCIAS BIOLÓGICAS III";"CBIII";"ESTADUAL";"PÚBLICA";1976;"ACADÊMICO";"7";"SUDESTE";"SP";"USP";"CIÊNCIAS (BIOLOGIA DA RELAÇÃO PATÓGENO-HOSPEDEIRO)";"MESTRADO/DOUTORADO";0,514377029220779;0,19047619047619
"806";"33002010029P8";"ANTROPOLOGIA / ARQUEOLOGIA";"ANTR";"ESTADUAL";"PÚBLICA";1972;"ACADÊMICO";"6";"SUDESTE";"SP";"USP";"CIÊNCIA SOCIAL (ANTROPOLOGIA SOCIAL)";"MESTRADO/DOUTORADO";0,37240157667362;0,0454545454545455
"807";"33002010037P0";"PSICOLOGIA";"PSICO";"ESTADUAL";"PÚBLICA";1970;"ACADÊMICO";"7";"SUDESTE";"SP";"USP";"PSICOLOGIA (PSICOLOGIA EXPERIMENTAL)";"MESTRADO/DOUTORADO";0,408928336156597;0,391304347826087
"808";"33002010038P7";"PSICOLOGIA";"PSICO";"ESTADUAL";"PÚBLICA";1970;"ACADÊMICO";"4";"SUDESTE";"SP";"USP";"PSICOLOGIA ESCOLAR E DO DESENVOLVIMENTO HUMANO";"MESTRADO/DOUTORADO";0,300992697865643;0,0434782608695652
"809";"33002010045P3";"ENGENHARIAS IV";"ENGIV";"ESTADUAL";"PÚBLICA";1968;"ACADÊMICO";"6";"SUDESTE";"SP";"USP";"ENGENHARIA ELÉTRICA";"MESTRADO/DOUTORADO";0,384059210940436;0,397590361445783
"810";"33002010046P0";"ENGENHARIAS III";"ENGIII";"ESTADUAL";"PÚBLICA";1971;"ACADÊMICO";"6";"SUDESTE";"SP";"USP";"ENGENHARIA MECÂNICA";"MESTRADO/DOUTORADO";0,456093924423311;0,72
"811";"33002010047P6";"MEDICINA VETERINÁRIA";"MVET";"ESTADUAL";"PÚBLICA";1976;"ACADÊMICO";"5";"SUDESTE";"SP";"USP";"REPRODUÇÃO ANIMAL";"MESTRADO/DOUTORADO";0,286860388971055;0,133333333333333
"812";"33002010048P2";"ENGENHARIAS II";"ENGII";"ESTADUAL";"PÚBLICA";1971;"ACADÊMICO";"7";"SUDESTE";"SP";"USP";"ENGENHARIA METALÚRGICA";"MESTRADO/DOUTORADO";0,48328818264268;0,666666666666667
"813";"33002010049P9";"ENGENHARIAS III";"ENGIII";"ESTADUAL";"PÚBLICA";1970;"ACADÊMICO";"4";"SUDESTE";"SP";"USP";"ENGENHARIA NAVAL E OCEÂNICA";"MESTRADO/DOUTORADO";0,514238036113036;0,333333333333333
"814";"33002010050P7";"ENGENHARIAS II";"ENGII";"ESTADUAL";"PÚBLICA";1976;"ACADÊMICO";"6";"SUDESTE";"SP";"USP";"TECNOLOGIA NUCLEAR";"MESTRADO/DOUTORADO";0,423038750717372;0,768292682926829
"815";"33002010052P0";"ENGENHARIAS III";"ENGIII";"ESTADUAL";"PÚBLICA";1971;"ACADÊMICO";"4";"SUDESTE";"SP";"USP";"ENGENHARIA (ENGENHARIA DE PRODUÇÃO)";"MESTRADO/DOUTORADO";0,614973845598846;0,933333333333333
"816";"33002010053P6";"ENGENHARIAS II";"ENGII";"ESTADUAL";"PÚBLICA";1968;"ACADÊMICO";"6";"SUDESTE";"SP";"USP";"ENGENHARIA QUÍMICA";"MESTRADO/DOUTORADO";0,412154413864496;0,260869565217391
"817";"33002010055P9";"ENGENHARIAS I";"ENGI";"ESTADUAL";"PÚBLICA";1976;"ACADÊMICO";"4";"SUDESTE";"SP";"USP";"ENGENHARIA DE TRANSPORTES";"MESTRADO/DOUTORADO";0,442281635579333;0,0769230769230769
"818";"33002010057P1";"MEDICINA VETERINÁRIA";"MVET";"ESTADUAL";"PÚBLICA";1978;"ACADÊMICO";"6";"SUDESTE";"SP";"USP";"PATOLOGIA EXPERIMENTAL E COMPARADA";"MESTRADO/DOUTORADO";0,344535421686157;0,117647058823529
"819";"33002010061P9";"MEDICINA II";"MEDII";"ESTADUAL";"PÚBLICA";1978;"ACADÊMICO";"6";"SUDESTE";"SP";"USP";"ALERGIA E IMUNOPATOLOGIA";"MESTRADO/DOUTORADO";0,505560169804356;0,25
"820";"33002010068P3";"MEDICINA II";"MEDII";"ESTADUAL";"PÚBLICA";1973;"ACADÊMICO";"5";"SUDESTE";"SP";"USP";"DOENÇAS INFECCIOSAS E PARASITÁRIAS";"MESTRADO/DOUTORADO";0,473530137280137;0,0476190476190476
"821";"33002010070P8";"MEDICINA III";"MEDIII";"ESTADUAL";"PÚBLICA";1978;"ACADÊMICO";"4";"SUDESTE";"SP";"USP";"OTORRINOLARINGOLOGIA";"MESTRADO/DOUTORADO";0,358216783216783;0,181818181818182
"822";"33002010077P2";"ODONTOLOGIA";"ODON";"ESTADUAL";"PÚBLICA";1971;"ACADÊMICO";"5";"SUDESTE";"SP";"USP";"CIÊNCIAS ODONTOLÓGICAS";"MESTRADO/DOUTORADO";0,24346304819616;0,372093023255814
"823";"33002010078P9";"FARMÁCIA";"FARM";"ESTADUAL";"PÚBLICA";1973;"ACADÊMICO";"6";"SUDESTE";"SP";"USP";"TECNOLOGIA BIOQUÍMICO-FARMACÊUTICA";"MESTRADO/DOUTORADO";0,599103688298062;0,461538461538462
"824";"33002010079P5";"FARMÁCIA";"FARM";"ESTADUAL";"PÚBLICA";1972;"ACADÊMICO";"7";"SUDESTE";"SP";"USP";"FARMÁCIA (FISIOPATOLOGIA E TOXICOLOGIA)";"MESTRADO/DOUTORADO";0,470288110715301;0,173913043478261
"825";"33002010081P0";"FARMÁCIA";"FARM";"ESTADUAL";"PÚBLICA";1978;"ACADÊMICO";"4";"SUDESTE";"SP";"USP";"FÁRMACOS E MEDICAMENTOS";"MESTRADO/DOUTORADO";0,40599481818994;0,642857142857143
"826";"33002010083P2";"ENFERMAGEM";"ENFE";"ESTADUAL";"PÚBLICA";1973;"ACADÊMICO";"5";"SUDESTE";"SP";"USP";"ENFERMAGEM";"MESTRADO/DOUTORADO";0,355657327586207;0,0625
"827";"33002010084P9";"EDUCAÇÃO FÍSICA";"EFIS";"ESTADUAL";"PÚBLICA";1977;"ACADÊMICO";"7";"SUDESTE";"SP";"USP";"EDUCAÇÃO FÍSICA E ESPORTE";"MESTRADO/DOUTORADO";0,394480792831808;0,0882352941176471
"828";"33002010097P3";"ARQUITETURA, URBANISMO E DESIGN";"ARQU";"ESTADUAL";"PÚBLICA";1972;"ACADÊMICO";"5";"SUDESTE";"SP";"USP";"ARQUITETURA E URBANISMO";"MESTRADO/DOUTORADO";0,398532239603725;0,111111111111111
"829";"33002010099P6";"MEDICINA VETERINÁRIA";"MVET";"ESTADUAL";"PÚBLICA";1976;"ACADÊMICO";"7";"SUDESTE";"SP";"USP";"ANATOMIA DOS ANIMAIS DOMÉSTICOS E SILVESTRES";"MESTRADO/DOUTORADO";0,446427738116335;0,296296296296296
"830";"33002010104P0";"LETRAS / LINGUÍSTICA";"LETR";"ESTADUAL";"PÚBLICA";1975;"ACADÊMICO";"3";"SUDESTE";"SP";"USP";"LETRAS (LÍNGUA, LITERATURA E CULTURA ITALIANAS)";"MESTRADO/DOUTORADO";0,485501072068612;0,0714285714285714
"831";"33002010109P1";"LETRAS / LINGUÍSTICA";"LETR";"ESTADUAL";"PÚBLICA";1971;"ACADÊMICO";"4";"SUDESTE";"SP";"USP";"ESTUDOS LINGUÍSTICOS E LITERÁRIOS EM INGLÊS";"MESTRADO/DOUTORADO";0,453637430108018;0,0555555555555556
"832";"33002010112P2";"LETRAS / LINGUÍSTICA";"LETR";"ESTADUAL";"PÚBLICA";1971;"ACADÊMICO";"5";"SUDESTE";"SP";"USP";"LETRAS (TEORIA LITERÁRIA E LITERATURA COMPARADA)";"MESTRADO/DOUTORADO";0,374250181903784;0,0454545454545455
"833";"33002010113P9";"LETRAS / LINGUÍSTICA";"LETR";"ESTADUAL";"PÚBLICA";1977;"ACADÊMICO";"4";"SUDESTE";"SP";"USP";"LETRAS (LÍNGUA ESPANHOLA E LIT. ESPANHOLA E HISPANO-AMERIC.)";"MESTRADO/DOUTORADO";0,360361227824463;0,0666666666666667
"834";"33002010116P8";"BIODIVERSIDADE";"BIOD";"ESTADUAL";"PÚBLICA";1982;"ACADÊMICO";"6";"SUDESTE";"SP";"USP";"ECOLOGIA";"MESTRADO/DOUTORADO";0,392400160883024;0,24
"835";"33002010121P1";"CIÊNCIAS BIOLÓGICAS III";"CBIII";"ESTADUAL";"PÚBLICA";1983;"ACADÊMICO";"7";"SUDESTE";"SP";"USP";"IMUNOLOGIA";"MESTRADO/DOUTORADO";0,41075094420078;0,285714285714286
"836";"33002010123P4";"MEDICINA VETERINÁRIA";"MVET";"ESTADUAL";"PÚBLICA";1983;"ACADÊMICO";"6";"SUDESTE";"SP";"USP";"EPIDEMIOLOGIA EXPERIMENTAL APLICADA ÀS ZOONOSES";"MESTRADO/DOUTORADO";0,350040701455468;0,428571428571429
"837";"33002010125P7";"MEDICINA I";"MEDI";"ESTADUAL";"PÚBLICA";1975;"ACADÊMICO";"5";"SUDESTE";"SP";"USP";"CARDIOLOGIA";"DOUTORADO";0,351721066756805;0,441176470588235
"838";"33002010130P0";"ENGENHARIAS I";"ENGI";"ESTADUAL";"PÚBLICA";1970;"ACADÊMICO";"5";"SUDESTE";"SP";"USP";"ENGENHARIA CIVIL";"MESTRADO/DOUTORADO";0,415588428229345;0,461538461538462
"839";"33002010132P3";"MEDICINA III";"MEDIII";"ESTADUAL";"PÚBLICA";1987;"ACADÊMICO";"4";"SUDESTE";"SP";"USP";"ANESTESIOLOGIA";"DOUTORADO";0,426886305701027;0,142857142857143
"840";"33002010141P2";"ODONTOLOGIA";"ODON";"ESTADUAL";"PÚBLICA";1988;"ACADÊMICO";"5";"SUDESTE";"SP";"USP";"ODONTOLOGIA (DENTÍSTICA)";"MESTRADO/DOUTORADO";0,269428421928422;0,48
"841";"33002010149P3";"INTERDISCIPLINAR";"INTE";"ESTADUAL";"PÚBLICA";1989;"ACADÊMICO";"5";"SUDESTE";"SP";"USP";"ENERGIA";"MESTRADO/DOUTORADO";0,637170584045584;0,222222222222222
"842";"33002010150P1";"MEDICINA VETERINÁRIA";"MVET";"ESTADUAL";"PÚBLICA";1991;"ACADÊMICO";"5";"SUDESTE";"SP";"USP";"CLÍNICA VETERINÁRIA";"MESTRADO/DOUTORADO";0,335017360113109;0,0769230769230769
"843";"33002010151P8";"ANTROPOLOGIA / ARQUEOLOGIA";"ANTR";"ESTADUAL";"PÚBLICA";1989;"ACADÊMICO";"5";"SUDESTE";"SP";"USP";"ARQUEOLOGIA";"MESTRADO/DOUTORADO";0,497298409582091;0,105263157894737
"844";"33002010155P3";"MEDICINA VETERINÁRIA";"MVET";"ESTADUAL";"PÚBLICA";1992;"ACADÊMICO";"4";"SUDESTE";"SP";"USP";"CLÍNICA CIRÚRGICA VETERINÁRIA";"MESTRADO/DOUTORADO";0,405707481856379;0,0714285714285714
"845";"33002010156P0";"BIOTECNOLOGIA";"BIOT";"ESTADUAL";"PÚBLICA";1991;"ACADÊMICO";"5";"SUDESTE";"SP";"USP";"BIOTECNOLOGIA";"MESTRADO/DOUTORADO";0,391360131160055;1,81818181818182
"846";"33002010161P3";"MEDICINA III";"MEDIII";"ESTADUAL";"PÚBLICA";1990;"ACADÊMICO";"4";"SUDESTE";"SP";"USP";"MEDICINA (CIRURGIA TORÁCICA E CARDIOVASCULAR)";"DOUTORADO";0,416367748295318;0,307692307692308
"847";"33002010162P0";"PSICOLOGIA";"PSICO";"ESTADUAL";"PÚBLICA";1991;"ACADÊMICO";"4";"SUDESTE";"SP";"USP";"NEUROCIÊNCIAS E COMPORTAMENTO";"MESTRADO/DOUTORADO";0,48446123630147;0,91304347826087
"848";"33002010165P9";"ZOOTECNIA / RECURSOS PESQUEIROS";"ZOOT";"ESTADUAL";"PÚBLICA";1994;"ACADÊMICO";"5";"SUDESTE";"SP";"USP";"ZOOTECNIA";"MESTRADO/DOUTORADO";0,419277836134454;0,04
"849";"33002010171P9";"MEDICINA I";"MEDI";"ESTADUAL";"PÚBLICA";1995;"ACADÊMICO";"7";"SUDESTE";"SP";"USP";"CIÊNCIAS MÉDICAS";"MESTRADO/DOUTORADO";0,394945260604819;0,0487804878048781
"850";"33002010174P8";"CIÊNCIAS BIOLÓGICAS II";"CBII";"ESTADUAL";"PÚBLICA";1994;"ACADÊMICO";"4";"SUDESTE";"SP";"USP";"CIÊNCIAS (FISIOLOGIA GERAL)";"MESTRADO/DOUTORADO";0,483150705734146;0,384615384615385
"851";"33002010176P0";"CIÊNCIA DA COMPUTAÇÃO";"CCOMP";"ESTADUAL";"PÚBLICA";1997;"ACADÊMICO";"6";"SUDESTE";"SP";"USP";"CIÊNCIA DA COMPUTAÇÃO";"MESTRADO/DOUTORADO";0,451941650732978;0,193548387096774
"852";"33002010186P6";"ENFERMAGEM";"ENFE";"ESTADUAL";"PÚBLICA";2000;"ACADÊMICO";"7";"SUDESTE";"SP";"USP";"ENFERMAGEM NA SAÚDE DO ADULTO";"MESTRADO/DOUTORADO";0,289804211991712;0,111111111111111
"853";"33002010188P9";"CIÊNCIAS BIOLÓGICAS I";"CBI";"ESTADUAL";"PÚBLICA";2002;"ACADÊMICO";"4";"SUDESTE";"SP";"USP";"BIOINFORMÁTICA";"MESTRADO/DOUTORADO";0,529424603174603;0,142857142857143
"854";"33002010190P3";"ENGENHARIAS I";"ENGI";"ESTADUAL";"PÚBLICA";2003;"ACADÊMICO";"4";"SUDESTE";"SP";"USP";"ENGENHARIA DE SISTEMAS LOGÍSTICOS";"MESTRADO";0,618459595959596;1
"855";"33002010191P0";"QUÍMICA";"QUIM";"ESTADUAL";"PÚBLICA";1970;"ACADÊMICO";"7";"SUDESTE";"SP";"USP";"QUIMICA";"MESTRADO/DOUTORADO";0,317261562671045;0,46551724137931
"856";"33002010194P9";"EDUCAÇÃO FÍSICA";"EFIS";"ESTADUAL";"PÚBLICA";2005;"ACADÊMICO";"5";"SUDESTE";"SP";"USP";"CIÊNCIAS DA REABILITAÇÃO";"MESTRADO/DOUTORADO";0,38915825254895;0,0689655172413793
"857";"33002010198P4";"ARTES / MÚSICA";"ARTE";"ESTADUAL";"PÚBLICA";2006;"ACADÊMICO";"6";"SUDESTE";"SP";"USP";"ARTES VISUAIS";"MESTRADO/DOUTORADO";0,482237800768656;0,181818181818182
"858";"33002010202P1";"MEDICINA I";"MEDI";"ESTADUAL";"PÚBLICA";2007;"ACADÊMICO";"4";"SUDESTE";"SP";"USP";"(MEDICINA) TECNOLOGIA E INTERVENÇÃO EM CARDIOLOGIA";"DOUTORADO";0,407835988562091;0,117647058823529
"859";"33002010203P8";"ARTES / MÚSICA";"ARTE";"ESTADUAL";"PÚBLICA";2007;"ACADÊMICO";"4";"SUDESTE";"SP";"USP";"MÚSICA";"MESTRADO/DOUTORADO";0,443700298418762;0,0689655172413793
"860";"33002010204P4";"MEDICINA II";"MEDII";"ESTADUAL";"PÚBLICA";2008;"ACADÊMICO";"4";"SUDESTE";"SP";"USP";"MEDICINA TROPICAL";"MESTRADO/DOUTORADO";0,517248982974365;0,0526315789473684
"861";"33002010212P7";"COMUNICAÇÃO E INFORMAÇÃO";"31";"ESTADUAL";"PÚBLICA";2010;"ACADÊMICO";"4";"SUDESTE";"SP";"USP";"MEIOS E PROCESSOS AUDIOVISUAIS";"MESTRADO/DOUTORADO";0,606915362048029;0,0666666666666667
"862";"33002010214P0";"CIÊNCIA DA COMPUTAÇÃO";"CCOMP";"ESTADUAL";"PÚBLICA";2010;"ACADÊMICO";"3";"SUDESTE";"SP";"USP";"SISTEMAS DE INFORMAÇÃO";"MESTRADO";0,452781491384433;2,41666666666667
"863";"33002010224P5";"LETRAS / LINGUÍSTICA";"LETR";"ESTADUAL";"PÚBLICA";2012;"ACADÊMICO";"4";"SUDESTE";"SP";"USP";"ESTUDOS DA TRADUÇÃO";"MESTRADO/DOUTORADO";0,541361531986532;0,1875
"864";"33002010231P1";"ENFERMAGEM";"ENFE";"ESTADUAL";"PÚBLICA";2013;"PROFISSIONAL";"4";"SUDESTE";"SP";"USP";"ENFERMAGEM NA ATENÇÃO PRIMÁRIA EM SAÚDE NO SUS";"MESTRADO PROF.";0,48739028388726;0,363636363636364
"865";"33002010235P7";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"ADM";"ESTADUAL";"PÚBLICA";2013;"PROFISSIONAL";"3";"SUDESTE";"SP";"USP";"GESTÃO E INOVAÇÃO NA INDÚSTRIA ANIMAL";"MESTRADO PROF.";0,646248488147073;0,45
"866";"33002010238P6";"MEDICINA VETERINÁRIA";"MVET";"ESTADUAL";"PÚBLICA";2013;"ACADÊMICO";"4";"SUDESTE";"SP";"USP";"BIOCIÊNCIA ANIMAL";"MESTRADO/DOUTORADO";0,436439430844802;0,15
"867";"33002010239P2";"MATERIAIS";"MATE";"ESTADUAL";"PÚBLICA";2013;"ACADÊMICO";"4";"SUDESTE";"SP";"USP";"ENGENHARIA E CIÊNCIA DE MATERIAIS";"MESTRADO/DOUTORADO";0,585028166278166;0,25
"868";"33002010241P7";"EDUCAÇÃO FÍSICA";"EFIS";"ESTADUAL";"PÚBLICA";2014;"ACADÊMICO";"3";"SUDESTE";"SP";"USP";"CIÊNCIAS DA ATIVIDADE FÍSICA";"MESTRADO";0,581972840464688;0,166666666666667
"869";"33002010242P3";"SAÚDE COLETIVA";"SCOL";"ESTADUAL";"PÚBLICA";2015;"ACADÊMICO";"5";"SUDESTE";"SP";"USP";"EPIDEMIOLOGIA";"DOUTORADO";0,667627164502164;0,0416666666666667
"870";"33002010245P2";"CIÊNCIAS BIOLÓGICAS I";"CBI";"ESTADUAL";"PÚBLICA";2015;"PROFISSIONAL";"4";"SUDESTE";"SP";"USP";"MESTRADO PROFISSIONAL EM ACONSELHAMENTO GENÉTICO E GENÔMICA HUMANA";"MESTRADO PROF.";0,564874510410225;0,0909090909090909
"871";"33002088001P4";"ENGENHARIAS II";"ENGII";"ESTADUAL";"PÚBLICA";1988;"ACADÊMICO";"4";"SUDESTE";"SP";"USP/EEL";"ENGENHARIA DE MATERIAIS";"MESTRADO/DOUTORADO";0,610023322194375;0,1875
"872";"33002088002P0";"ENGENHARIAS II";"ENGII";"ESTADUAL";"PÚBLICA";2000;"ACADÊMICO";"4";"SUDESTE";"SP";"USP/EEL";"ENGENHARIA QUÍMICA";"MESTRADO";0,526697530864197;0,333333333333333
"873";"33002088004P3";"ENSINO";"ENSI";"ESTADUAL";"PÚBLICA";2013;"PROFISSIONAL";"3";"SUDESTE";"SP";"USP/EEL";"PROJETOS EDUCACIONAIS DE CIÊNCIAS";"MESTRADO PROF.";0,75297619047619;0,214285714285714
"874";"33003017002P9";"ASTRONOMIA / FÍSICA";"AFIS";"ESTADUAL";"PÚBLICA";1969;"ACADÊMICO";"7";"SUDESTE";"SP";"UNICAMP";"FÍSICA";"MESTRADO/DOUTORADO";0,281258124876014;0,0235294117647059
"875";"33003017004P1";"MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA";"MAPE";"ESTADUAL";"PÚBLICA";1977;"ACADÊMICO";"6";"SUDESTE";"SP";"UNICAMP";"MATEMÁTICA APLICADA";"MESTRADO/DOUTORADO";0,37326525189343;0,0555555555555556
"876";"33003017005P8";"CIÊNCIA DA COMPUTAÇÃO";"CCOMP";"ESTADUAL";"PÚBLICA";1977;"ACADÊMICO";"7";"SUDESTE";"SP";"UNICAMP";"CIÊNCIA DA COMPUTAÇÃO";"MESTRADO/DOUTORADO";0,396906900265317;0,488372093023256
"877";"33003017007P0";"QUÍMICA";"QUIM";"ESTADUAL";"PÚBLICA";1972;"ACADÊMICO";"7";"SUDESTE";"SP";"UNICAMP";"QUÍMICA";"MESTRADO/DOUTORADO";0,313102902791879;0,489130434782609
"878";"33003017021P3";"ENGENHARIAS IV";"ENGIV";"ESTADUAL";"PÚBLICA";1972;"ACADÊMICO";"7";"SUDESTE";"SP";"UNICAMP";"ENGENHARIA ELÉTRICA";"MESTRADO/DOUTORADO";0,398859049958086;0,466666666666667
"879";"33003017022P0";"ENGENHARIAS III";"ENGIII";"ESTADUAL";"PÚBLICA";1974;"ACADÊMICO";"7";"SUDESTE";"SP";"UNICAMP";"ENGENHARIA MECÂNICA";"MESTRADO/DOUTORADO";0,33653761641712;0,47887323943662
"880";"33003017024P2";"CIÊNCIAS BIOLÓGICAS I";"CBI";"ESTADUAL";"PÚBLICA";1980;"ACADÊMICO";"7";"SUDESTE";"SP";"UNICAMP";"GENÉTICA E BIOLOGIA MOLECULAR";"MESTRADO/DOUTORADO";0,388418823852447;0,48780487804878
"881";"33003017026P5";"CIÊNCIAS AGRÁRIAS I";"CAGRI";"ESTADUAL";"PÚBLICA";1977;"ACADÊMICO";"5";"SUDESTE";"SP";"UNICAMP";"ENGENHARIA AGRÍCOLA";"MESTRADO/DOUTORADO";0,510817173662167;0,3
"882";"33003017027P1";"CIÊNCIA DE ALIMENTOS";"CALIM";"ESTADUAL";"PÚBLICA";1969;"ACADÊMICO";"7";"SUDESTE";"SP";"UNICAMP";"CIÊNCIA DE ALIMENTOS";"MESTRADO/DOUTORADO";0,447074017615176;1,25
"883";"33003017028P8";"CIÊNCIA DE ALIMENTOS";"CALIM";"ESTADUAL";"PÚBLICA";1969;"ACADÊMICO";"6";"SUDESTE";"SP";"UNICAMP";"TECNOLOGIA DE ALIMENTOS";"MESTRADO/DOUTORADO";0,382750070113516;1,07692307692308
"884";"33003017029P4";"CIÊNCIA DE ALIMENTOS";"CALIM";"ESTADUAL";"PÚBLICA";1969;"ACADÊMICO";"7";"SUDESTE";"SP";"UNICAMP";"ENGENHARIA DE ALIMENTOS";"MESTRADO/DOUTORADO";0,35577746449457;0,789473684210526
"885";"33003017033P1";"CIÊNCIAS BIOLÓGICAS I";"CBI";"ESTADUAL";"PÚBLICA";1980;"ACADÊMICO";"6";"SUDESTE";"SP";"UNICAMP";"BIOLOGIA CELULAR E ESTRUTURAL";"MESTRADO/DOUTORADO";0,399428851753106;0,692307692307692
"886";"33003017034P8";"ENGENHARIAS II";"ENGII";"ESTADUAL";"PÚBLICA";1980;"ACADÊMICO";"6";"SUDESTE";"SP";"UNICAMP";"ENGENHARIA QUÍMICA";"MESTRADO/DOUTORADO";0,366834016074255;1
"887";"33003017038P3";"GEOCIÊNCIAS";"GEOC";"ESTADUAL";"PÚBLICA";1983;"ACADÊMICO";"6";"SUDESTE";"SP";"UNICAMP";"GEOCIÊNCIAS";"MESTRADO/DOUTORADO";0,374542419509175;0,0476190476190476
"888";"33003017041P4";"ENGENHARIAS I";"ENGI";"ESTADUAL";"PÚBLICA";1986;"ACADÊMICO";"4";"SUDESTE";"SP";"UNICAMP";"ENGENHARIA CIVIL";"MESTRADO/DOUTORADO";0,430837695850276;0,170212765957447
"889";"33003017042P0";"CIÊNCIA DE ALIMENTOS";"CALIM";"ESTADUAL";"PÚBLICA";1987;"ACADÊMICO";"5";"SUDESTE";"SP";"UNICAMP";"ALIMENTOS E NUTRIÇÃO";"MESTRADO/DOUTORADO";0,449649556792414;0,363636363636364
"890";"33003017043P7";"LETRAS / LINGUÍSTICA";"LETR";"ESTADUAL";"PÚBLICA";1987;"ACADÊMICO";"6";"SUDESTE";"SP";"UNICAMP";"LINGÜÍSTICA APLICADA";"MESTRADO/DOUTORADO";0,449646830625091;0,0555555555555556
