"";"NM_PROGRAMA_IES";"m_IMI";"m_IPT";"md_IMI";"md_IPT";"v_IMI";"v_IPT";"d_IMI";"d_IPT";"pc_IMI";"pc_IPT";"cor"
"1";"(MEDICINA) TECNOLOGIA E INTERVENÇÃO EM CARDIOLOGIA";0,407835988562091;0,117647058823529;0,407835988562091;0,117647058823529;NA;NA;NA;NA;NA;NA;NA
"2";"ADMINISTRAÇÃO";0,52560656558603;0,299003069819917;0,528483859330633;0,142857142857143;0,00494837967131849;0,137641068374698;0,0703447202803344;0,371000092149177;13,3835315017237;124,079024463736;0,0971849936503442
"3";"ADMINISTRAÇÃO DAS MICRO E PEQUENAS EMPRESAS";0,577265712682379;0,454545454545455;0,577265712682379;0,454545454545455;NA;NA;NA;NA;NA;NA;NA
"4";"ADMINISTRAÇÃO E DESENVOLVIMENTO EMPRESARIAL";0,594163995726496;0,25;0,594163995726496;0,25;NA;NA;NA;NA;NA;NA;NA
"5";"ADMINISTRAÇÃO PÚBLICA";0,492456702654071;0,384615384615385;0,492456702654071;0,384615384615385;NA;NA;NA;NA;NA;NA;NA
"6";"AGRICULTURA E AMBIENTE";0,584595499986125;0,279761904761905;0,584595499986125;0,279761904761905;0,00178881716494988;0,0374858276643991;0,0422944105639254;0,193612571039174;7,23481630716097;69,2061956054919;-1
"7";"AGRICULTURA ORGÂNICA";0,480788084464555;0,0588235294117647;0,480788084464555;0,0588235294117647;NA;NA;NA;NA;NA;NA;NA
"8";"AGRICULTURA TROPICAL";0,447653173042053;0,461538461538462;0,447653173042053;0,461538461538462;NA;NA;NA;NA;NA;NA;NA
"9";"AGROECOLOGIA";0,550336876215896;0,111111111111111;0,550336876215896;0,111111111111111;NA;NA;NA;NA;NA;NA;NA
"10";"AGROECOLOGIA E DESENVOLVIMENTO RURAL";0,620128446115288;0,214285714285714;0,620128446115288;0,214285714285714;NA;NA;NA;NA;NA;NA;NA
"11";"AGROENERGIA";0,605184659090909;0,3;0,605184659090909;0,3;NA;NA;NA;NA;NA;NA;NA
"12";"AGRONEGÓCIO";0,665613471637605;0,0777777777777778;0,665613471637605;0,0777777777777778;0,00481495511534255;0,000987654320987655;0,0693898776144082;0,0314269680527355;10,4249509018633;40,4061017820884;1
"13";"AGRONEGÓCIOS";0,662990810359231;0,133333333333333;0,662990810359231;0,133333333333333;NA;NA;NA;NA;NA;NA;NA
"14";"AGRONOMIA";0,399382197635882;0,412875399454347;0,38948805959044;0,120813397129187;0,00491899155387605;0,390637087781473;0,0701355227675395;0,625009670150369;17,5610037659922;151,379731264294;0,179864711979422
"15";"AGRONOMIA - SUSTENTABILIDADE NA AGRICULLTURA";0,545301299283154;0,166666666666667;0,545301299283154;0,166666666666667;NA;NA;NA;NA;NA;NA;NA
"16";"AGRONOMIA (CIÊNCIAS DO SOLO)";0,368524377429303;0,190384615384615;0,368524377429303;0,190384615384615;0,00000477889082751908;0,00326183431952663;0,00218606743434851;0,0571124707881442;0,593194797477917;29,9984695048838;-1
"17";"AGRONOMIA (FITOPATOLOGIA)";0,42244560994561;0,0769230769230769;0,42244560994561;0,0769230769230769;NA;NA;NA;NA;NA;NA;NA
"18";"AGRONOMIA (FITOTECNIA)";0,332299050913496;0,245009074410163;0,332299050913496;0,245009074410163;0,00568596638650481;0,0619826680412779;0,0754053472010096;0,248963186116498;22,6920140137984;101,613863370511;1
"19";"AGRONOMIA (METEOROLOGIA APLICADA)";0,597287035381528;0,333333333333333;0,597287035381528;0,333333333333333;NA;NA;NA;NA;NA;NA;NA
"20";"AGRONOMIA (PRODUÇÃO VEGETAL)";0,496503194037106;0,350793650793651;0,473098845598846;0,357142857142857;0,00291099289234638;0,00658352229780801;0,0539536179727216;0,0811389074230607;10,8667212257026;23,1300957812345;-0,950081185817849
"21";"AGRONOMIA (SOLOS E NUTRIÇÃO DE PLANTAS)";0,341877069890652;0,6;0,341877069890652;0,6;NA;NA;NA;NA;NA;NA;NA
"22";"AGRONOMIA ¿ PRODUÇÃO VEGETAL";0,490624845112731;0,0588235294117647;0,490624845112731;0,0588235294117647;NA;NA;NA;NA;NA;NA;NA
"23";"AGRONOMIA TROPICAL";0,439237634015595;0,0666666666666667;0,439237634015595;0,0666666666666667;NA;NA;NA;NA;NA;NA;NA
"24";"AGROQUÍMICA";0,430370588616263;0,394444444444444;0,400626810959891;0,45;0,0187732332172774;0,0567592592592592;0,137015448827048;0,238242018248795;31,8366199854835;60,3993849081453;-0,793214932826299
"25";"ALERGIA E IMUNOPATOLOGIA";0,505560169804356;0,25;0,505560169804356;0,25;NA;NA;NA;NA;NA;NA;NA
"26";"ALIMENTOS E NUTRIÇÃO";0,479390418333871;0,290727790727791;0,449649556792414;0,277777777777778;0,0105657324094951;0,00453919587563721;0,102789748562272;0,0673735547202106;21,4417611681768;23,174101984386;-0,572565681732979
"27";"ALIMENTOS, NUTRIÇÃO E SAÚDE";0,508975472435351;0,170138888888889;0,508975472435351;0,170138888888889;0,00845896210119836;0,0231722608024691;0,0919726160397668;0,152224376505437;18,0701469954329;89,470653946053;-1
"28";"AMBIENTE CONSTRUÍDO";0,519636613386613;0,230769230769231;0,519636613386613;0,230769230769231;NA;NA;NA;NA;NA;NA;NA
"29";"AMBIENTE CONSTRUÍDO E PATRIMÔNIO SUSTENTÁVEL";0,547248445998446;0,0555555555555556;0,547248445998446;0,0555555555555556;NA;NA;NA;NA;NA;NA;NA
"30";"AMBIENTE E SISTEMAS DE PRODUÇÃO AGRÍCOLA";0,657939548419264;0,5;0,657939548419264;0,5;NA;NA;NA;NA;NA;NA;NA
"31";"AMBIENTE, TECNOLOGIA E SOCIEDADE";0,568053647741148;0,0769230769230769;0,568053647741148;0,0769230769230769;NA;NA;NA;NA;NA;NA;NA
"32";"ANÁLISE AMBIENTAL INTEGRADA";0,614499027542506;0,0666666666666667;0,614499027542506;0,0666666666666667;NA;NA;NA;NA;NA;NA;NA
"33";"ANÁLISE DO COMPORTAMENTO";0,330913570139293;0,272727272727273;0,330913570139293;0,272727272727273;NA;NA;NA;NA;NA;NA;NA
"34";"ANÁLISES CLÍNICAS";0,56880787037037;0,25;0,56880787037037;0,25;NA;NA;NA;NA;NA;NA;NA
"35";"ANÁLISES CLÍNICAS E TOXICOLÓGICAS";0,462739262371615;0,333333333333333;0,462739262371615;0,333333333333333;NA;NA;NA;NA;NA;NA;NA
"36";"ANATOMIA DOS ANIMAIS DOMÉSTICOS E SILVESTRES";0,446427738116335;0,296296296296296;0,446427738116335;0,296296296296296;NA;NA;NA;NA;NA;NA;NA
"37";"ANESTESIOLOGIA";0,426886305701027;0,142857142857143;0,426886305701027;0,142857142857143;NA;NA;NA;NA;NA;NA;NA
"38";"ANTROPOLOGIA";0,558169339481796;0,198412698412698;0,558169339481796;0,198412698412698;0,000171511977604126;0,0152431342907533;0,013096258152775;0,123463088778604;2,34628762750272;62,2253967444162;1
"39";"AQÜICULTURA";0,499379344374645;0,2;0,499379344374645;0,2;NA;NA;NA;NA;NA;NA;NA
"40";"AQUICULTURA E DESENVOLVIMENTO SUSTENTÁVEL";0,552340367965368;0,2;0,552340367965368;0,2;NA;NA;NA;NA;NA;NA;NA
"41";"ARQUEOLOGIA";0,500682312966395;0,135964912280702;0,500682312966395;0,135964912280702;0,0000229016042286096;0,00188519544475223;0,00478556205984309;0,0434188374412792;0,95580809146024;31,9338546342312;1
"42";"ARQUITETURA";0,569209561427666;0,126315789473684;0,569209561427666;0,126315789473684;0,0529050292688504;0,0108587257617729;0,230010932933307;0,10420520985907;40,408831565725;82,4957911384305;1
"43";"ARQUITETURA E URBANISMO";0,459185538036452;0,275372132253711;0,444982799315594;0,155555555555556;0,0065551490182604;0,079101955874275;0,0809638747730147;0,281250699331175;17,6320611313738;102,134771964524;-0,241512534561591
"44";"ARQUITETURA E URBANISMO E DESIGN";0,525435388366423;0,181818181818182;0,525435388366423;0,181818181818182;NA;NA;NA;NA;NA;NA;NA
"45";"ARQUITETURA PAISAGÍSTICA";0,491267798118485;0,166666666666667;0,491267798118485;0,166666666666667;NA;NA;NA;NA;NA;NA;NA
"46";"ARQUITETURA, TECNOLOGIA E CIDADE";0,473339077589078;0,0454545454545455;0,473339077589078;0,0454545454545455;NA;NA;NA;NA;NA;NA;NA
"47";"ARTES";0,591652902149702;0,131384074862336;0,582587508984981;0,153846153846154;0,00428527434174391;0,00310785765353252;0,0654620068569847;0,0557481627816785;11,064258557532;42,4314460029432;0,31777707135341
"48";"ARTES CÊNICAS";0,513741064206068;0,0539971949509116;0,513741064206068;0,0539971949509116;0,002295946894046;0,000221295948415423;0,0479160400497161;0,0148760192395487;9,32688534909415;27,5496148514239;-1
"49";"ARTES DA CENA";0,486809462136622;0,0869565217391304;0,486809462136622;0,0869565217391304;NA;NA;NA;NA;NA;NA;NA
"50";"ARTES VISUAIS";0,538074050445268;0,102994227994228;0,550912275764282;0,0972222222222222;0,00147256997028604;0,0037307469666777;0,0383740794063654;0,0610798409188965;7,1317468988906;59,3041397643366;-0,712508476571825
"51";"ARTES, CULTURA E LINGUAGENS";0,722247080563728;0,0625;0,722247080563728;0,0625;NA;NA;NA;NA;NA;NA;NA
"52";"ASSISTÊNCIA E AVALIAÇÃO EM SAÚDE";0,630313098559582;0,647058823529412;0,630313098559582;0,647058823529412;NA;NA;NA;NA;NA;NA;NA
"53";"ASTRONOMIA";0,308244933226143;0,142857142857143;0,308244933226143;0,142857142857143;NA;NA;NA;NA;NA;NA;NA
"54";"AVALIAÇÃO DE IMPACTOS AMBIENTAIS";0,638561046441481;0,0909090909090909;0,638561046441481;0,0909090909090909;NA;NA;NA;NA;NA;NA;NA
"55";"BIBLIOTECONOMIA";0,520685090702948;0,2;0,520685090702948;0,2;NA;NA;NA;NA;NA;NA;NA
"56";"BIOCIÊNCIA ANIMAL";0,49480914354526;0,367401960784314;0,483556086674855;0,1875;0,00419049234619009;0,118739367070358;0,064734012282494;0,344585790581036;13,0826224872647;93,7898616124501;-0,0965297488204038
"57";"BIOCIÊNCIAS";0,636682826738426;0,37406015037594;0,636682826738426;0,37406015037594;0,00695397008977997;0,14450364633388;0,0833904676193866;0,380136352292016;13,0976467586814;101,624391668016;1
"58";"BIOCIÊNCIAS APLICADAS À SAÚDE";0,555896990740741;0,0555555555555556;0,555896990740741;0,0555555555555556;NA;NA;NA;NA;NA;NA;NA
"59";"BIOCIÊNCIAS E FISIOPATOLOGIA";0,520067529935951;0,0555555555555556;0,520067529935951;0,0555555555555556;NA;NA;NA;NA;NA;NA;NA
"60";"BIOCIÊNCIAS E SAÚDE";0,621471607542221;0,0714285714285714;0,621471607542221;0,0714285714285714;NA;NA;NA;NA;NA;NA;NA
"61";"BIODIVERSIDADE ANIMAL";0,36474858276644;0,0476190476190476;0,36474858276644;0,0476190476190476;NA;NA;NA;NA;NA;NA;NA
"62";"BIODIVERSIDADE E CONSERVAÇÃO";0,573025427250532;0,444444444444444;0,573025427250532;0,444444444444444;NA;NA;NA;NA;NA;NA;NA
"63";"BIODIVERSIDADE E USO DOS RECURSOS NATURAIS";0,489950980392157;0,117647058823529;0,489950980392157;0,117647058823529;NA;NA;NA;NA;NA;NA;NA
"64";"BIODIVERSIDADE VEGETAL";0,521438338493292;0,0833333333333333;0,521438338493292;0,0833333333333333;NA;NA;NA;NA;NA;NA;NA
"65";"BIOENGENHARIA";0,600351397165929;0,0801282051282051;0,600351397165929;0,0801282051282051;0,000308453663811203;0,0000205456936226166;0,017562848966247;0,00453273577683684;2,92542818242045;5,65685424949237;1
"66";"BIOFOTÔNICA APLICADA ÀS CIÊNCIAS DA SAÚDE";0,653761574074074;0,133333333333333;0,653761574074074;0,133333333333333;NA;NA;NA;NA;NA;NA;NA
"67";"BIOINFORMÁTICA";0,577306305620423;0,491815575728619;0,584709706549769;0,173913043478261;0,00129858567574198;0,298813317590359;0,0360358942686592;0,546638196241681;6,24207529310319;111,146987451921;-0,239111689496577
"68";"BIOLOGIA ANIMAL";0,406827760885865;0,352623456790123;0,408765537464986;0,37037037037037;0,000460916090557281;0,0246502772062186;0,0214689564384783;0,157004067483039;5,27716112384509;44,5245670586473;0,340364004512586
"69";"BIOLOGIA APLICADA À SAÚDE";0,444345238095238;0,6;0,444345238095238;0,6;NA;NA;NA;NA;NA;NA;NA
"70";"BIOLOGIA CELULAR";0,423967398917312;0,32258064516129;0,423967398917312;0,32258064516129;NA;NA;NA;NA;NA;NA;NA
"71";"BIOLOGIA CELULAR E ESTRUTURAL";0,399428851753106;0,692307692307692;0,399428851753106;0,692307692307692;NA;NA;NA;NA;NA;NA;NA
"72";"BIOLOGIA CELULAR E ESTRUTURAL APLICADAS";0,609453781512605;0,117647058823529;0,609453781512605;0,117647058823529;NA;NA;NA;NA;NA;NA;NA
"73";"BIOLOGIA CELULAR E MOLECULAR";0,431364372234605;0,286630036630037;0,422005864432807;0,25;0,000311665321746761;0,0555362677615425;0,0176540454782115;0,235661341253805;4,09260630096963;82,2179503671423;0,942104500427668
"74";"BIOLOGIA CELULAR E MOLECULAR APLICADA";0,459703371415004;0,157894736842105;0,459703371415004;0,157894736842105;NA;NA;NA;NA;NA;NA;NA
"75";"BIOLOGIA CELULAR E MOLECULAR APLICADA À SAÚDE";0,520910642785643;3,6;0,520910642785643;3,6;NA;NA;NA;NA;NA;NA;NA
"76";"BIOLOGIA COMPARADA";0,379250939849624;0,238095238095238;0,379250939849624;0,238095238095238;NA;NA;NA;NA;NA;NA;NA
"77";"BIOLOGIA DE AGENTES INFECCIOSOS E PARASITÁRIOS";0,431824186651132;0,130434782608696;0,431824186651132;0,130434782608696;NA;NA;NA;NA;NA;NA;NA
"78";"BIOLOGIA DE AMBIENTES AQUÁTICOS CONTINENTAIS";0,458707226247987;0,0555555555555556;0,458707226247987;0,0555555555555556;NA;NA;NA;NA;NA;NA;NA
"79";"BIOLOGIA DE FUNGOS";0,366062731910946;0,125;0,366062731910946;0,125;NA;NA;NA;NA;NA;NA;NA
"80";"BIOLOGIA DE VERTEBRADOS";0,526301466930808;0,1;0,526301466930808;0,1;NA;NA;NA;NA;NA;NA;NA
"81";"BIOLOGIA E BIOTECNOLOGIA DE MICRORGANISMOS";0,442684108527132;0,785714285714286;0,442684108527132;0,785714285714286;NA;NA;NA;NA;NA;NA;NA
"82";"BIOLOGIA ESTRUTURAL E FUNCIONAL";0,536589693413206;0,19375;0,536589693413206;0,19375;0,0132570182466646;0,0000781250000000001;0,115139125611864;0,00883883476483185;21,4575730814867;4,5619792334616;-1
"83";"BIOLOGIA MARINHA E AMBIENTES COSTEIROS";0,526399907644588;0,0526315789473684;0,526399907644588;0,0526315789473684;NA;NA;NA;NA;NA;NA;NA
"84";"BIOLOGIA MICROBIANA";0,522707886866926;0,0476190476190476;0,522707886866926;0,0476190476190476;NA;NA;NA;NA;NA;NA;NA
"85";"BIOLOGIA MOLECULAR E CELULAR";0,597625164690382;0,0625;0,597625164690382;0,0625;NA;NA;NA;NA;NA;NA;NA
"86";"BIOLOGIA ORAL";0,451029544678738;0,0555555555555556;0,451029544678738;0,0555555555555556;NA;NA;NA;NA;NA;NA;NA
"87";"BIOLOGIA PARASITARIA";0,539507469654528;0,823529411764706;0,539507469654528;0,823529411764706;NA;NA;NA;NA;NA;NA;NA
"88";"BIOLOGIA PARASITÁRIA";0,600463521985261;0,712121212121212;0,600463521985261;0,712121212121212;0,000569613711287203;0,771808999081726;0,023866581474673;0,878526606928741;3,97469298314158;123,367566079355;1
"89";"BIOLOGIA PARASITÁRIA NA AMAZÔNIA";0,49198859672074;0,15;0,49198859672074;0,15;NA;NA;NA;NA;NA;NA;NA
"90";"BIOLOGIA VEGETAL";0,406958479209331;0,113988095238095;0,404262648719815;0,129166666666667;0,00112176254478227;0,00206573601662887;0,0334927237587848;0,045450368718294;8,23001005504466;39,8729083272762;0,632983265983821
"91";"BIOMETRIA E ESTATÍSTICA APLICADA";0,511584031048317;0,133333333333333;0,511584031048317;0,133333333333333;NA;NA;NA;NA;NA;NA;NA
"92";"BIOPROSPECÇÃO MOLECULAR";0,546139977096465;0,0344827586206897;0,546139977096465;0,0344827586206897;NA;NA;NA;NA;NA;NA;NA
"93";"BIOQUÍMICA";0,43275801791174;0,696691176470588;0,444693537839067;0,53921568627451;0,00251445442059184;0,196961004581571;0,0501443358774631;0,443802889334411;11,5871535135115;63,7015229018257;0,699886593672212
"94";"BIOQUÍMICA APLICADA";0,499250315825002;1,66666666666667;0,499250315825002;1,66666666666667;NA;NA;NA;NA;NA;NA;NA
"95";"BIOQUÍMICA E BIOPROSPECÇÃO";0,526703331390831;1,55555555555556;0,526703331390831;1,55555555555556;NA;NA;NA;NA;NA;NA;NA
"96";"BIOQUÍMICA E FARMACOLOGIA";0,661858690844759;0,470588235294118;0,661858690844759;0,470588235294118;NA;NA;NA;NA;NA;NA;NA
"97";"BIOQUÍMICA E IMUNOLOGIA";0,405739300433803;0,714285714285714;0,405739300433803;0,714285714285714;NA;NA;NA;NA;NA;NA;NA
"98";"BIOSSISTEMAS";0,520065170336909;0,35;0,520065170336909;0,35;NA;NA;NA;NA;NA;NA;NA
"99";"BIOTECNOCIÊNCIA";0,60448717948718;0,2;0,60448717948718;0,2;NA;NA;NA;NA;NA;NA;NA
"100";"BIOTECNOLOGIA";0,578473790991275;1,4140369813597;0,560216658544509;1,11764705882353;0,0101509391285986;1,81068209212372;0,100751869107221;1,34561587837084;17,4168425045795;95,1612932412086;-0,00403344133394656
"101";"BIOTECNOLOGIA AMBIENTAL";0,52143466082085;1,17647058823529;0,52143466082085;1,17647058823529;NA;NA;NA;NA;NA;NA;NA
"102";"BIOTECNOLOGIA APLICADA À AGROPECUÁRIA";0,647966657525481;0,0909090909090909;0,647966657525481;0,0909090909090909;NA;NA;NA;NA;NA;NA;NA
"103";"BIOTECNOLOGIA DE RECURSOS NATURAIS";0,523422493997599;0,294117647058824;0,523422493997599;0,294117647058824;NA;NA;NA;NA;NA;NA;NA
"104";"BIOTECNOLOGIA E BIOCIÊNCIAS";0,62293367835921;0,52;0,62293367835921;0,52;NA;NA;NA;NA;NA;NA;NA
"105";"BIOTECNOLOGIA E INOVAÇÃO EM SAÚDE";0,73648538961039;0,818181818181818;0,73648538961039;0,818181818181818;NA;NA;NA;NA;NA;NA;NA
"106";"BIOTECNOLOGIA E MONITORAMENTO AMBIENTAL";0,528122415219189;0,5625;0,528122415219189;0,5625;NA;NA;NA;NA;NA;NA;NA
"107";"BIOTECNOLOGIA E RECURSOS NATURAIS DA AMAZÔNIA";0,545138888888889;0,333333333333333;0,545138888888889;0,333333333333333;NA;NA;NA;NA;NA;NA;NA
"108";"BIOTECNOLOGIA FARMACÊUTICA";0,733333333333333;3;0,733333333333333;3;NA;NA;NA;NA;NA;NA;NA
"109";"BIOTECNOLOGIA INDUSTRIAL";0,612024572649573;2,53846153846154;0,612024572649573;2,53846153846154;NA;NA;NA;NA;NA;NA;NA
"110";"BIOTECNOLOGIA VEGETAL";0,517446776059255;1,42105263157895;0,517446776059255;1,42105263157895;NA;NA;NA;NA;NA;NA;NA
"111";"BOTÂNICA";0,465530386496414;0,391503267973856;0,407748906063656;0,166666666666667;0,0211998379888902;0,229105472254261;0,145601641436112;0,478649634131544;31,2765064665084;122,259422407556;-0,439896321590173
"112";"BOTÂNICA APLICADA";0,452532242063492;0,0833333333333333;0,452532242063492;0,0833333333333333;NA;NA;NA;NA;NA;NA;NA
"113";"CARDIOLOGIA";0,351721066756805;0,441176470588235;0,351721066756805;0,441176470588235;NA;NA;NA;NA;NA;NA;NA
"114";"CARTOGRAFIA SOCIAL E POLÍTICA DA AMAZÔNIA";0,601155462184874;0,0769230769230769;0,601155462184874;0,0769230769230769;NA;NA;NA;NA;NA;NA;NA
"115";"CIDADES INTELIGENTES E SUSTENTÁVEIS";0,669915271072968;0,0588235294117647;0,669915271072968;0,0588235294117647;NA;NA;NA;NA;NA;NA;NA
"116";"CIENCIA ANIMAL";0,469128045157457;0,333333333333333;0,469128045157457;0,333333333333333;NA;NA;NA;NA;NA;NA;NA
"117";"CIÊNCIA ANIMAL";0,431861194785816;0,200738109355641;0,43241989109655;0,113095238095238;0,00692540342941032;0,0370592613657006;0,083219008822566;0,192507821570191;19,2698510140137;95,899987395583;-0,0324796302006935
"118";"CIÊNCIA ANIMAL COM ÊNFASE EM PRODUTOS BIOATIVOS";0,562963492600589;0,142857142857143;0,562963492600589;0,142857142857143;NA;NA;NA;NA;NA;NA;NA
"119";"CIÊNCIA ANIMAL NOS TRÓPICOS";0,345450251373012;0,647058823529412;0,345450251373012;0,647058823529412;NA;NA;NA;NA;NA;NA;NA
"120";"CIÊNCIA ANIMAL TROPICAL";0,45533582093134;0,276556776556777;0,45533582093134;0,276556776556777;0,0260092141169882;0,0797072280588764;0,161273724198917;0,282324685528695;35,4186331901252;102,085614767329;1
"121";"CIÊNCIA DA COMPUTAÇÃO";0,471466536436883;0,539501459950627;0,47588710459647;0,234375;0,00854096594717297;0,542188916571761;0,0924173465707222;0,736334785659187;19,6021009824298;136,484298990882;0,487190080847183
"122";"CIÊNCIA DA INFORMAÇÃO";0,572804955765482;0,0906432748538012;0,55780701754386;0,0833333333333333;0,00227778238153506;0,000160305735097979;0,0477261184419502;0,0126611901138076;8,3320016633184;13,9681516739426;-0,272148582963285
"123";"CIÊNCIA DA INFORMAÇÃO - UFRJ - IBICT";0,524099816849817;0,105263157894737;0,524099816849817;0,105263157894737;NA;NA;NA;NA;NA;NA;NA
"124";"CIÊNCIA DE ALIMENTOS";0,495294024959096;0,620175438596491;0,483959306286312;0,4;0,00300020517328177;0,306484302862419;0,0547741286857379;0,553610244542511;11,0589116616663;89,2667155273639;-0,640416694751253
"125";"CIÊNCIA DE MATERIAIS";0,554789484596004;0,522727272727273;0,554789484596004;0,522727272727273;0,0784718181035212;0,232438016528926;0,280128217256886;0,482118259899919;50,492704897043;92,2313192852018;-1
"126";"CIENCIA DO SOLO";0,505814344968757;0,411764705882353;0,505814344968757;0,411764705882353;NA;NA;NA;NA;NA;NA;NA
"127";"CIÊNCIA DO SOLO";0,406773700616332;0,323529411764706;0,406773700616332;0,323529411764706;0,0000012310482219474;0,0432525951557093;0,00110952612495038;0,207972582701926;0,272762502410863;64,2824346533225;-1
"128";"CIÊNCIA DOS MATERIAIS";0,57816887226539;0,638768638768639;0,586365657809623;0,714285714285714;0,00607059738868038;0,26448016202706;0,0779140384570097;0,514276347917206;13,4760002128315;80,5105818764964;-0,468259567750472
"129";"CIÊNCIA DOS MATERIAS";0,466917553935809;0,0714285714285714;0,466917553935809;0,0714285714285714;NA;NA;NA;NA;NA;NA;NA
"130";"CIÊNCIA E BIOTECNOLOGIA";0,667310660018993;0,75;0,667310660018993;0,75;NA;NA;NA;NA;NA;NA;NA
"131";"CIÊNCIA E ENGENHARIA AMBIENTAL";0,700914237489868;0,0769230769230769;0,700914237489868;0,0769230769230769;NA;NA;NA;NA;NA;NA;NA
"132";"CIÊNCIA E ENGENHARIA DE MATERIAIS";0,5433720996448;0,983402906617192;0,527851988017429;1,3125;0,0121931971348934;0,444372779193338;0,110422810754361;0,666612915561451;20,3217667647168;67,78634790236;0,34324599835039
"133";"CIÊNCIA E ENGENHARIA DE PETRÓLEO";0,477203720295826;1;0,477203720295826;1;NA;NA;NA;NA;NA;NA;NA
"134";"CIÊNCIA E ENGENHARIA DOS MATERIAIS";0,435009628134628;1,23333333333333;0,435009628134628;1,23333333333333;NA;NA;NA;NA;NA;NA;NA
"135";"CIÊNCIA E TECNOLOGIA";0,371439790071432;0,517241379310345;0,371439790071432;0,517241379310345;NA;NA;NA;NA;NA;NA;NA
"136";"CIÊNCIA E TECNOLOGIA AMBIENTAL";0,615743283050853;0,154975879240585;0,619895057337514;0,114583333333333;0,00287447599045211;0,0143758165938852;0,0536141398369134;0,119899193466367;8,70722284963773;77,3663579480228;-0,0836759581211667
"137";"CIÊNCIA E TECNOLOGIA DA COMPUTAÇÃO";0,612887989203779;0,636363636363636;0,612887989203779;0,636363636363636;NA;NA;NA;NA;NA;NA;NA
"138";"CIÊNCIA E TECNOLOGIA DA MADEIRA";0,330051094814026;0,6;0,330051094814026;0,6;NA;NA;NA;NA;NA;NA;NA
"139";"CIÊNCIA E TECNOLOGIA DAS RADIAÇÕES, MINERAIS E MATERIAIS";0,534479234263465;0,173913043478261;0,534479234263465;0,173913043478261;NA;NA;NA;NA;NA;NA;NA
"140";"CIÊNCIA E TECNOLOGIA DE ALIMENTOS";0,573203501182709;1,13191114441114;0,585333184190526;0,633838383838384;0,012470788653442;1,72299629923548;0,111672685350725;1,31262953617366;19,4822057297813;115,965775463456;-0,190619836775245
"141";"CIÊNCIA E TECNOLOGIA DE LEITE E DERIVADOS";0,559858911955587;0,5;0,559858911955587;0,5;NA;NA;NA;NA;NA;NA;NA
"142";"CIÊNCIA E TECNOLOGIA DE MATERIAIS";0,698002384146252;0,451923076923077;0,698002384146252;0,451923076923077;0,0127871812321391;0,177699704142012;0,113080419313598;0,421544427245826;16,2005778034569;93,2779158160978;-1
"143";"CIÊNCIA E TECNOLOGIA DE POLÍMEROS";0,459961716524216;0,388888888888889;0,459961716524216;0,388888888888889;NA;NA;NA;NA;NA;NA;NA
"144";"CIÊNCIA E TECNOLOGIA DOS ALIMENTOS";0,507791305661106;0,631578947368421;0,507791305661106;0,631578947368421;NA;NA;NA;NA;NA;NA;NA
"145";"CIÊNCIA E TECNOLOGIA EM SAÚDE";0,630902777777778;0,583333333333333;0,630902777777778;0,583333333333333;NA;NA;NA;NA;NA;NA;NA
"146";"CIÊNCIA E TECNOLOGIA FARMACÊUTICA";0,552311114663257;0,19047619047619;0,552311114663257;0,19047619047619;NA;NA;NA;NA;NA;NA;NA
"147";"CIÊNCIA FLORESTAL";0,31592177675668;0,117647058823529;0,31592177675668;0,117647058823529;NA;NA;NA;NA;NA;NA;NA
"148";"CIENCIA POLITICA";0,444844382591093;0,0769230769230769;0,444844382591093;0,0769230769230769;NA;NA;NA;NA;NA;NA;NA
"149";"CIÊNCIA POLÍTICA";0,480090213731518;0,0555555555555556;0,480090213731518;0,0555555555555556;NA;NA;NA;NA;NA;NA;NA
"150";"CIÊNCIA SOCIAL (ANTROPOLOGIA SOCIAL)";0,37240157667362;0,0454545454545455;0,37240157667362;0,0454545454545455;NA;NA;NA;NA;NA;NA;NA
"151";"CIÊNCIA TECNOLOGIA E INOVAÇÃO EM AGROPECUÁRIA";0,593711402295961;0,777777777777778;0,593711402295961;0,777777777777778;NA;NA;NA;NA;NA;NA;NA
"152";"CIÊNCIA, GESTÃO E TECNOLOGIA DA INFORMAÇÃO";0,681314102564103;0,153846153846154;0,681314102564103;0,153846153846154;NA;NA;NA;NA;NA;NA;NA
"153";"CIÊNCIA, INOVAÇÃO E MODELAGEM EM MATERIAIS";0,612686965811966;0,0769230769230769;0,612686965811966;0,0769230769230769;NA;NA;NA;NA;NA;NA;NA
"154";"CIÊNCIA, TECNOLOGIA E INOVAÇÃO";0,677855071421724;0,2;0,677855071421724;0,2;NA;NA;NA;NA;NA;NA;NA
"155";"CIÊNCIAS";0,470906350671284;0,159477124183007;0,489649470899471;0,0666666666666667;0,00618247797550251;0,0280866333461489;0,0786287350496147;0,167590672014134;16,6973188910127;105,087593517059;0,759578915073457
"156";"CIÊNCIAS (BIOLOGIA DA RELAÇÃO PATÓGENO-HOSPEDEIRO)";0,514377029220779;0,19047619047619;0,514377029220779;0,19047619047619;NA;NA;NA;NA;NA;NA;NA
"157";"CIÊNCIAS (BIOQUÍMICA)";0,425856481481481;0,708333333333333;0,425856481481481;0,708333333333333;NA;NA;NA;NA;NA;NA;NA
