"";"CD_PROGRAMA_IES";"NM_AREA_AVALIACAO";"SG_AREA_AVALIACAO";"CS_STATUS_JURIDICO";"DS_DEPENDENCIA_ADMINISTRATIVA";"ANO_INICIO_PROGRAMA";"NM_MODALIDADE_PROGRAMA";"CD_CONCEITO_PROGRAMA";"NM_REGIAO";"SG_UF_PROGRAMA";"SG_ENTIDADE_ENSINO";"NM_PROGRAMA_IES";"NM_GRAU_PROGRAMA";"FCDo";"FCDi";"CC";"CP";"IMI"
"1191";"32002017004P2";"CIÊNCIAS AGRÁRIAS I";"CAGRI";"FEDERAL";"PÚBLICA";1976;"ACADÊMICO";"6";"SUDESTE";"MG";"UFV";"GENÉTICA E MELHORAMENTO";"MESTRADO/DOUTORADO";0,411764705882353;0,144927536231884;0,502868037135279;0,439492753623188;0,374763258218176
"1192";"32002017005P9";"CIÊNCIAS AGRÁRIAS I";"CAGRI";"FEDERAL";"PÚBLICA";1970;"ACADÊMICO";"7";"SUDESTE";"MG";"UFV";"CIÊNCIAS AGRÁRIAS (FISIOLOGIA VEGETAL)";"MESTRADO/DOUTORADO";0,484848484848485;0,219512195121951;0,68;0,563888888888889;0,487062392214831
"1193";"32002017006P5";"CIÊNCIAS AGRÁRIAS I";"CAGRI";"FEDERAL";"PÚBLICA";1970;"ACADÊMICO";"6";"SUDESTE";"MG";"UFV";"ENGENHARIA AGRÍCOLA";"MESTRADO/DOUTORADO";0,409090909090909;0,289156626506024;0,420634920634921;0,39963768115942;0,379630034347819
"1194";"32002017007P1";"CIÊNCIAS AGRÁRIAS I";"CAGRI";"FEDERAL";"PÚBLICA";1977;"ACADÊMICO";"6";"SUDESTE";"MG";"UFV";"AGRONOMIA (SOLOS E NUTRIÇÃO DE PLANTAS)";"MESTRADO/DOUTORADO";0,244444444444444;0,245614035087719;0,415148212728858;0,462301587301587;0,341877069890652
"1195";"32002017008P8";"CIÊNCIAS AGRÁRIAS I";"CAGRI";"FEDERAL";"PÚBLICA";1968;"ACADÊMICO";"4";"SUDESTE";"MG";"UFV";"EXTENSÃO RURAL";"MESTRADO/DOUTORADO";0,555555555555556;0,730769230769231;0,607808857808858;0,428787878787879;0,580730380730381
"1196";"32002017009P4";"ECONOMIA";"ECON";"FEDERAL";"PÚBLICA";1961;"ACADÊMICO";"5";"SUDESTE";"MG";"UFV";"ECONOMIA APLICADA";"MESTRADO/DOUTORADO";0,357142857142857;0,210526315789474;0,445986622073579;0,392857142857143;0,351628234465763
"1197";"32002017011P9";"ZOOTECNIA / RECURSOS PESQUEIROS";"ZOOT";"FEDERAL";"PÚBLICA";1962;"ACADÊMICO";"6";"SUDESTE";"MG";"UFV";"ZOOTECNIA";"MESTRADO/DOUTORADO";0,227272727272727;0,153846153846154;0,375128205128205;0,407716049382716;0,290990783907451
"1198";"32002017012P5";"CIÊNCIAS AGRÁRIAS I";"CAGRI";"FEDERAL";"PÚBLICA";1975;"ACADÊMICO";"6";"SUDESTE";"MG";"UFV";"CIÊNCIA FLORESTAL";"MESTRADO/DOUTORADO";0,372549019607843;0,19047619047619;0,321614277895066;0,379047619047619;0,31592177675668
"1199";"32002017013P1";"CIÊNCIA DE ALIMENTOS";"CALIM";"FEDERAL";"PÚBLICA";1975;"ACADÊMICO";"5";"SUDESTE";"MG";"UFV";"CIÊNCIA E TECNOLOGIA DE ALIMENTOS";"MESTRADO/DOUTORADO";0,666666666666667;0,25;0,435820578231292;0,469642857142857;0,455532525510204
"1200";"32002017014P8";"CIÊNCIAS AGRÁRIAS I";"CAGRI";"FEDERAL";"PÚBLICA";1981;"ACADÊMICO";"5";"SUDESTE";"MG";"UFV";"AGRONOMIA (METEOROLOGIA APLICADA)";"MESTRADO/DOUTORADO";0,666666666666667;0,657142857142857;0,518116395494368;0,547222222222222;0,597287035381528
"1201";"32002017015P4";"CIÊNCIAS AGRÁRIAS I";"CAGRI";"FEDERAL";"PÚBLICA";1983;"ACADÊMICO";"5";"SUDESTE";"MG";"UFV";"AGROQUÍMICA";"MESTRADO/DOUTORADO";0,3;0,176470588235294;0,36065441650548;0,405555555555556;0,310670140074083
"1202";"32002017017P7";"ENGENHARIAS I";"ENGI";"FEDERAL";"PÚBLICA";1991;"ACADÊMICO";"4";"SUDESTE";"MG";"UFV";"ENGENHARIA CIVIL";"MESTRADO/DOUTORADO";0,645833333333333;0,25;0,477791900811703;0,373333333333333;0,436739641869592
"1203";"32002017019P0";"SERVIÇO SOCIAL";"SSOC";"FEDERAL";"PÚBLICA";1992;"ACADÊMICO";"4";"SUDESTE";"MG";"UFV";"ECONOMIA DOMÉSTICA";"MESTRADO/DOUTORADO";0,727272727272727;0,48780487804878;0,645075421472937;0,515238095238095;0,593847780508135
"1204";"32002017021P4";"BIODIVERSIDADE";"BIOD";"FEDERAL";"PÚBLICA";1995;"ACADÊMICO";"4";"SUDESTE";"MG";"UFV";"BOTÂNICA";"MESTRADO/DOUTORADO";0,5;0,194444444444444;0,528508771929824;0,478125;0,425269554093567
"1205";"32002017022P0";"MEDICINA VETERINÁRIA";"MVET";"FEDERAL";"PÚBLICA";1996;"ACADÊMICO";"6";"SUDESTE";"MG";"UFV";"MEDICINA VETERINÁRIA";"MESTRADO/DOUTORADO";0,378787878787879;0,142857142857143;0,418601923528032;0,457758620689655;0,349501391465677
"1206";"32002017023P7";"CIÊNCIAS AGRÁRIAS I";"CAGRI";"FEDERAL";"PÚBLICA";1999;"ACADÊMICO";"5";"SUDESTE";"MG";"UFV";"BIOQUÍMICA APLICADA";"MESTRADO/DOUTORADO";0,62962962962963;0,316666666666667;0,5385837548825;0,512121212121212;0,499250315825002
"1207";"32002017024P3";"NUTRIÇÃO";"NUTR";"FEDERAL";"PÚBLICA";2001;"ACADÊMICO";"5";"SUDESTE";"MG";"UFV";"CIÊNCIA DA NUTRIÇÃO";"MESTRADO/DOUTORADO";0,615384615384615;0,178571428571429;0,377771905097486;0,546759259259259;0,429621802078197
"1208";"32002017025P0";"ASTRONOMIA / FÍSICA";"AFIS";"FEDERAL";"PÚBLICA";2001;"ACADÊMICO";"4";"SUDESTE";"MG";"UFV";"FISICA APLICADA";"MESTRADO/DOUTORADO";0,314814814814815;0,0769230769230769;0,488513513513513;0,417916666666667;0,324542017979518
"1209";"32002017027P2";"CIÊNCIA DA COMPUTAÇÃO";"CCOMP";"FEDERAL";"PÚBLICA";2004;"ACADÊMICO";"3";"SUDESTE";"MG";"UFV";"CIÊNCIA DA COMPUTAÇÃO";"MESTRADO";0,547619047619048;0,388888888888889;0,590909090909091;0,479411764705882;0,501707198030727
"1210";"32002017028P9";"CIÊNCIAS BIOLÓGICAS I";"CBI";"FEDERAL";"PÚBLICA";2004;"ACADÊMICO";"4";"SUDESTE";"MG";"UFV";"BIOLOGIA CELULAR E ESTRUTURAL";"MESTRADO/DOUTORADO";0,7;0,22;0,545454545454545;0,465972222222222;0,482856691919192
"1211";"32002017029P5";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"ADM";"FEDERAL";"PÚBLICA";2005;"ACADÊMICO";"4";"SUDESTE";"MG";"UFV";"ADMINISTRAÇÃO";"MESTRADO/DOUTORADO";0,395833333333333;0,527272727272727;0,488898601398601;0,302916666666667;0,428730332167832
"1212";"32002017030P3";"BIODIVERSIDADE";"BIOD";"FEDERAL";"PÚBLICA";2006;"ACADÊMICO";"3";"SUDESTE";"MG";"UFV";"BIOLOGIA ANIMAL";"MESTRADO";0,5;0,238095238095238;0,473529411764706;0,4234375;0,408765537464986
"1213";"32002017031P0";"ECONOMIA";"ECON";"FEDERAL";"PÚBLICA";2006;"ACADÊMICO";"4";"SUDESTE";"MG";"UFV";"ECONOMIA";"MESTRADO";0,266666666666667;0,606060606060606;0,455833333333333;0,415277777777778;0,435959595959596
"1214";"32002017032P6";"ZOOTECNIA / RECURSOS PESQUEIROS";"ZOOT";"FEDERAL";"PÚBLICA";2006;"PROFISSIONAL";"4";"SUDESTE";"MG";"UFV";"ZOOTECNIA";"MESTRADO PROF.";0,156862745098039;0,581395348837209;0,580357142857143;0,367916666666667;0,421632975864765
"1215";"32002017033P2";"CIÊNCIAS AGRÁRIAS I";"CAGRI";"FEDERAL";"PÚBLICA";2006;"ACADÊMICO";"4";"SUDESTE";"MG";"UFV";"ESTATÍSTICA APLICADA E BIOMETRIA";"MESTRADO/DOUTORADO";0,511111111111111;0,214285714285714;0,484649122807018;0,437777777777778;0,411955931495405
"1216";"32002017035P5";"MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA";"MAPE";"FEDERAL";"PÚBLICA";2008;"ACADÊMICO";"3";"SUDESTE";"MG";"UFV";"MATEMÁTICA";"MESTRADO";0,19047619047619;0,611111111111111;0,7;0,791666666666667;0,573313492063492
"1217";"32002017036P1";"CIÊNCIAS AGRÁRIAS I";"CAGRI";"FEDERAL";"PÚBLICA";2008;"PROFISSIONAL";"5";"SUDESTE";"MG";"UFV";"TECNOLOGIA DE CELULOSE E PAPEL";"MESTRADO PROF.";0,733333333333333;1;0,478947368421053;0,408333333333333;0,65515350877193
"1218";"32002017037P8";"EDUCAÇÃO";"EDUC";"FEDERAL";"PÚBLICA";2009;"ACADÊMICO";"3";"SUDESTE";"MG";"UFV";"EDUCAÇÃO";"MESTRADO";0,5;0,430769230769231;0,529544250132485;0,419791666666667;0,470026286892096
"1219";"32002017038P4";"LETRAS / LINGUÍSTICA";"LETR";"FEDERAL";"PÚBLICA";2009;"ACADÊMICO";"4";"SUDESTE";"MG";"UFV";"LETRAS";"MESTRADO";0,433333333333333;0,491525423728814;0,804824561403509;0,468253968253968;0,549484321679906
"1220";"32002017039P0";"ARQUITETURA, URBANISMO E DESIGN";"ARQU";"FEDERAL";"PÚBLICA";2010;"ACADÊMICO";"3";"SUDESTE";"MG";"UFV";"ARQUITETURA E URBANISMO";"MESTRADO";0,740740740740741;0,4;0,620512820512821;0,304545454545455;0,516449753949754
"1221";"32002017041P5";"CIÊNCIAS AGRÁRIAS I";"CAGRI";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";"SUDESTE";"MG";"UFV";"AGRONOMIA (PRODUÇÃO VEGETAL)";"MESTRADO";0,511111111111111;0,727272727272727;0,533333333333333;0,461111111111111;0,558207070707071
"1222";"32002017042P1";"BIODIVERSIDADE";"BIOD";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"4";"SUDESTE";"MG";"UFV";"ECOLOGIA";"MESTRADO/DOUTORADO";0,4375;0,266666666666667;0,777777777777778;0,409722222222222;0,472916666666667
"1223";"32002017044P4";"CIÊNCIAS AGRÁRIAS I";"CAGRI";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"4";"SUDESTE";"MG";"UFV";"AGROECOLOGIA";"MESTRADO";0,592592592592593;0,714285714285714;0,519469197985277;0,375;0,550336876215896
"1224";"32002017047P3";"CIÊNCIAS AGRÁRIAS I";"CAGRI";"FEDERAL";"PÚBLICA";2013;"ACADÊMICO";"3";"SUDESTE";"MG";"UFV";"MANEJO E CONSERVAÇÃO DE ECOSSISTEMAS NATURAIS E AGRÁRIOS";"MESTRADO";0,69047619047619;0,9;0,721014492753623;0,374404761904762;0,671473861283644
"1225";"32002017049P6";"ENGENHARIAS II";"ENGII";"FEDERAL";"PÚBLICA";2016;"ACADÊMICO";"3";"SUDESTE";"MG";"UFV";"ENGENHARIA QUIMICA";"MESTRADO";0,6;1;0,829411764705882;0,498611111111111;0,732005718954248
"1226";"32003013001P0";"ENGENHARIAS IV";"ENGIV";"FEDERAL";"PÚBLICA";1968;"ACADÊMICO";"5";"SUDESTE";"MG";"UNIFEI";"ENGENHARIA ELÉTRICA";"MESTRADO/DOUTORADO";0,266666666666667;0,252631578947368;0,484704184704185;0,471739130434783;0,368935390188251
"1227";"32003013002P6";"ENGENHARIAS III";"ENGIII";"FEDERAL";"PÚBLICA";1968;"ACADÊMICO";"5";"SUDESTE";"MG";"UNIFEI";"ENGENHARIA MECÂNICA";"MESTRADO/DOUTORADO";0,355555555555556;0,391891891891892;0,518717948717949;0,311904761904762;0,39451753951754
"1228";"32003013003P2";"ENGENHARIAS III";"ENGIII";"FEDERAL";"PÚBLICA";1994;"ACADÊMICO";"5";"SUDESTE";"MG";"UNIFEI";"ENGENHARIA DE PRODUÇÃO";"MESTRADO/DOUTORADO";0,466666666666667;0,425;0,539535984848485;0,471111111111111;0,475578440656566
"1229";"32003013004P9";"ENGENHARIAS III";"ENGIII";"FEDERAL";"PÚBLICA";1999;"ACADÊMICO";"3";"SUDESTE";"MG";"UNIFEI";"ENGENHARIA DE ENERGIA";"MESTRADO";0,533333333333333;0,512820512820513;0,517723651960784;0,40625;0,492531874528658
"1230";"32003013005P5";"ENGENHARIAS II";"ENGII";"FEDERAL";"PÚBLICA";2001;"ACADÊMICO";"4";"SUDESTE";"MG";"UNIFEI";"MATERIAIS PARA ENGENHARIA";"MESTRADO/DOUTORADO";0,588235294117647;0,622222222222222;0,528718759409816;0,50125;0,560106568937421
"1231";"32003013007P8";"CIÊNCIAS AMBIENTAIS";"CAMB";"FEDERAL";"PÚBLICA";2008;"ACADÊMICO";"3";"SUDESTE";"MG";"UNIFEI";"MEIO AMBIENTE E RECURSOS HÍDRICOS";"MESTRADO";0,6875;0,581818181818182;0,570847362514029;0,459126984126984;0,574823132114799
"1232";"32003013008P4";"CIÊNCIA DA COMPUTAÇÃO";"CCOMP";"FEDERAL";"PÚBLICA";2008;"ACADÊMICO";"3";"SUDESTE";"MG";"UNIFEI";"CIÊNCIA E TECNOLOGIA DA COMPUTAÇÃO";"MESTRADO";0,606060606060606;0,684210526315789;0,784965034965035;0,376315789473684;0,612887989203779
"1233";"32003013009P0";"ENGENHARIAS II";"ENGII";"FEDERAL";"PÚBLICA";2011;"PROFISSIONAL";"3";"SUDESTE";"MG";"UNIFEI";"ENGENHARIA DE MATERIAIS";"MESTRADO PROF.";0,787878787878788;1;0,541487326637972;0,447222222222222;0,694147084184746
"1234";"32003013011P5";"INTERDISCIPLINAR";"INTE";"FEDERAL";"PÚBLICA";2012;"ACADÊMICO";"3";"SUDESTE";"MG";"UNIFEI";"DESENVOLVIMENTO, TECNOLOGIAS E SOCIEDADE";"MESTRADO";0,976190476190476;0,681818181818182;1,04761904761905;0,541666666666667;0,811823593073593
"1235";"32003013012P1";"MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA";"MAPE";"FEDERAL";"PÚBLICA";2013;"ACADÊMICO";"3";"SUDESTE";"MG";"UNIFEI";"MATEMÁTICA";"MESTRADO";0,212121212121212;0,870967741935484;0,474117647058824;0,681818181818182;0,559756195733425
"1236";"32003013013P8";"ASTRONOMIA / FÍSICA";"AFIS";"FEDERAL";"PÚBLICA";2013;"ACADÊMICO";"3";"SUDESTE";"MG";"UNIFEI";"FÍSICA";"MESTRADO";0,261904761904762;0,692307692307692;0,588383838383838;0,443627450980392;0,496555935894171
"1237";"32003013014P4";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"ADM";"FEDERAL";"PÚBLICA";2014;"PROFISSIONAL";"3";"SUDESTE";"MG";"UNIFEI";"ADMINISTRAÇÃO";"MESTRADO PROF.";0,515151515151515;0,548387096774194;0,662202380952381;0,388194444444444;0,528483859330633
"1238";"32003013041P1";"ENSINO";"ENSI";"FEDERAL";"PÚBLICA";2016;"ACADÊMICO";"3";"SUDESTE";"MG";"UNIFEI";"EDUCAÇÃO EM CIÊNCIAS";"MESTRADO";0,625;0,682926829268293;0,791666666666667;0,453921568627451;0,638378766140603
"1239";"32004010001P0";"CIÊNCIAS AGRÁRIAS I";"CAGRI";"FEDERAL";"PÚBLICA";1975;"ACADÊMICO";"5";"SUDESTE";"MG";"UFLA";"AGRONOMIA (FITOTECNIA)";"MESTRADO/DOUTORADO";0,264367816091954;0,159090909090909;0,280514504652436;0,411944444444444;0,278979418569936
"1240";"32004010002P6";"CIÊNCIAS AGRÁRIAS I";"CAGRI";"FEDERAL";"PÚBLICA";1976;"ACADÊMICO";"7";"SUDESTE";"MG";"UFLA";"CIÊNCIA DO SOLO";"MESTRADO/DOUTORADO";0,352941176470588;0,253968253968254;0,521394984326019;0,495652173913043;0,405989147169476
"1241";"32004010003P2";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"ADM";"FEDERAL";"PÚBLICA";1975;"ACADÊMICO";"5";"SUDESTE";"MG";"UFLA";"ADMINISTRAÇÃO";"MESTRADO/DOUTORADO";0,479166666666667;0,403508771929825;0,529647435897436;0,342361111111111;0,43867099640126
"1242";"32004010004P9";"ZOOTECNIA / RECURSOS PESQUEIROS";"ZOOT";"FEDERAL";"PÚBLICA";1976;"ACADÊMICO";"5";"SUDESTE";"MG";"UFLA";"ZOOTECNIA";"MESTRADO/DOUTORADO";0,314814814814815;0,245283018867925;0,388059070540822;0,327083333333333;0,318810059389224
"1243";"32004010006P1";"CIÊNCIAS AGRÁRIAS I";"CAGRI";"FEDERAL";"PÚBLICA";1986;"ACADÊMICO";"6";"SUDESTE";"MG";"UFLA";"GENÉTICA E MELHORAMENTO DE PLANTAS";"MESTRADO/DOUTORADO";0,357142857142857;0,19047619047619;0,351666666666667;0,565625;0,366227678571429
"1244";"32004010007P8";"CIÊNCIAS AGRÁRIAS I";"CAGRI";"FEDERAL";"PÚBLICA";1984;"ACADÊMICO";"5";"SUDESTE";"MG";"UFLA";"ENTOMOLOGIA";"MESTRADO/DOUTORADO";0,285714285714286;0,181818181818182;0,558823529411765;0,466666666666667;0,373255665902725
"1245";"32004010009P0";"CIÊNCIAS AGRÁRIAS I";"CAGRI";"FEDERAL";"PÚBLICA";1990;"ACADÊMICO";"4";"SUDESTE";"MG";"UFLA";"ENGENHARIA AGRÍCOLA";"MESTRADO/DOUTORADO";0,444444444444444;0,456140350877193;0,522893772893773;0,394117647058824;0,454399053818558
"1246";"32004010010P9";"CIÊNCIAS AGRÁRIAS I";"CAGRI";"FEDERAL";"PÚBLICA";1993;"ACADÊMICO";"4";"SUDESTE";"MG";"UFLA";"ENGENHARIA FLORESTAL";"MESTRADO/DOUTORADO";0,318181818181818;0,175438596491228;0,437242109958738;0,371875;0,325684381157946
"1247";"32004010011P5";"CIÊNCIAS AGRÁRIAS I";"CAGRI";"FEDERAL";"PÚBLICA";1996;"ACADÊMICO";"4";"SUDESTE";"MG";"UFLA";"ESTATÍSTICA E EXPERIMENTAÇÃO AGROPECUÁRIA";"MESTRADO/DOUTORADO";0,615384615384615;0,260869565217391;0,709722222222222;0,613020833333333;0,549749309039391
"1248";"32004010012P1";"CIÊNCIAS AGRÁRIAS I";"CAGRI";"FEDERAL";"PÚBLICA";1997;"ACADÊMICO";"5";"SUDESTE";"MG";"UFLA";"AGRONOMIA (FITOPATOLOGIA)";"MESTRADO/DOUTORADO";0,384615384615385;0,225;0,455808080808081;0,624358974358974;0,42244560994561
"1249";"32004010013P8";"CIÊNCIAS AGRÁRIAS I";"CAGRI";"FEDERAL";"PÚBLICA";1998;"ACADÊMICO";"6";"SUDESTE";"MG";"UFLA";"AGROQUÍMICA";"MESTRADO/DOUTORADO";0,466666666666667;0,239130434782609;0,485202205882353;0,411507936507936;0,400626810959891
"1250";"32004010014P4";"CIÊNCIAS AGRÁRIAS I";"CAGRI";"FEDERAL";"PÚBLICA";2001;"ACADÊMICO";"6";"SUDESTE";"MG";"UFLA";"MICROBIOLOGIA AGRÍCOLA";"MESTRADO/DOUTORADO";0,583333333333333;0,388888888888889;0,492451298701299;0,437222222222222;0,475473935786436
"1251";"32004010015P0";"MEDICINA VETERINÁRIA";"MVET";"FEDERAL";"PÚBLICA";2004;"ACADÊMICO";"4";"SUDESTE";"MG";"UFLA";"CIÊNCIAS VETERINÁRIAS";"MESTRADO/DOUTORADO";0,365079365079365;0,155555555555556;0,420065866854858;0,445987654320988;0,346672110452692
"1252";"32004010017P3";"BIODIVERSIDADE";"BIOD";"FEDERAL";"PÚBLICA";2006;"ACADÊMICO";"4";"SUDESTE";"MG";"UFLA";"ECOLOGIA APLICADA";"MESTRADO/DOUTORADO";0,407407407407407;0,131578947368421;0,583333333333333;0,444166666666667;0,391621588693957
"1253";"32004010018P0";"CIÊNCIAS AGRÁRIAS I";"CAGRI";"FEDERAL";"PÚBLICA";2007;"ACADÊMICO";"5";"SUDESTE";"MG";"UFLA";"CIÊNCIA E TECNOLOGIA DA MADEIRA";"MESTRADO/DOUTORADO";0,566666666666667;0,137931034482759;0,289416201916202;0,326190476190476;0,330051094814026
"1254";"32004010020P4";"ENGENHARIAS IV";"ENGIV";"FEDERAL";"PÚBLICA";2007;"ACADÊMICO";"3";"SUDESTE";"MG";"UFLA";"ENGENHARIA DE SISTEMAS E AUTOMAÇÃO";"MESTRADO";0,444444444444444;0,589285714285714;0,554453262786596;0,418055555555556;0,501559744268078
"1255";"32004010022P7";"CIÊNCIAS AGRÁRIAS I";"CAGRI";"FEDERAL";"PÚBLICA";2010;"ACADÊMICO";"4";"SUDESTE";"MG";"UFLA";"RECURSOS HÍDRICOS EM SISTEMAS AGRÍCOLAS";"MESTRADO/DOUTORADO";0,433333333333333;0,444444444444444;0,439732142857143;0,50625;0,45593998015873
"1256";"32004010023P3";"EDUCAÇÃO";"EDUC";"FEDERAL";"PÚBLICA";2011;"PROFISSIONAL";"3";"SUDESTE";"MG";"UFLA";"EDUCAÇÃO";"MESTRADO PROF.";0,416666666666667;0,297872340425532;0,912280701754386;0,401041666666667;0,506965343878313
"1257";"32004010024P0";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"ADM";"FEDERAL";"PÚBLICA";2011;"PROFISSIONAL";"3";"SUDESTE";"MG";"UFLA";"ADMINISTRAÇÃO PÚBLICA";"MESTRADO PROF.";0,41025641025641;0,631578947368421;0,563888888888889;0,364102564102564;0,492456702654071
"1258";"32004010025P6";"CIÊNCIAS AGRÁRIAS I";"CAGRI";"FEDERAL";"PÚBLICA";2012;"ACADÊMICO";"5";"SUDESTE";"MG";"UFLA";"BOTÂNICA APLICADA";"MESTRADO/DOUTORADO";0,527777777777778;0,333333333333333;0,529017857142857;0,42;0,452532242063492
"1259";"32004010027P9";"CIÊNCIA DA COMPUTAÇÃO";"CCOMP";"FEDERAL";"PÚBLICA";2012;"ACADÊMICO";"3";"SUDESTE";"MG";"UFLA";"CIÊNCIA DA COMPUTAÇÃO";"MESTRADO";0,5;0,592592592592593;0,579545454545455;0,570833333333333;0,560742845117845
"1260";"32004010028P5";"INTERDISCIPLINAR";"INTE";"FEDERAL";"PÚBLICA";2012;"PROFISSIONAL";"3";"SUDESTE";"MG";"UFLA";"TECNOLOGIAS E INOVAÇÕES AMBIENTAIS";"MESTRADO PROF.";0,592592592592593;0,75;0,977777777777778;0,452631578947368;0,693250487329435
"1261";"32004010029P1";"CIÊNCIAS AGRÁRIAS I";"CAGRI";"FEDERAL";"PÚBLICA";2013;"ACADÊMICO";"4";"SUDESTE";"MG";"UFLA";"PLANTAS MEDICINAIS, AROMÁTICAS E CONDIMENTARES";"MESTRADO/DOUTORADO";0,666666666666667;0,733333333333333;0,662835249042146;0,40625;0,617271312260536
"1262";"32004010030P0";"INTERDISCIPLINAR";"INTE";"FEDERAL";"PÚBLICA";2014;"PROFISSIONAL";"3";"SUDESTE";"MG";"UFLA";"DESENVOLVIMENTO SUSTENTÁVEL E EXTENSÃO";"MESTRADO PROF.";0,487179487179487;0,58974358974359;0,656547619047619;0,407738095238095;0,535302197802198
"1263";"32004010031P6";"CIÊNCIAS AGRÁRIAS I";"CAGRI";"FEDERAL";"PÚBLICA";2014;"ACADÊMICO";"5";"SUDESTE";"MG";"UFLA";"ENGENHARIA DE BIOMATERIAIS";"MESTRADO/DOUTORADO";0,722222222222222;0,5;0,499073771384984;0,418888888888889;0,535046220624024
"1264";"32005016003P5";"BIODIVERSIDADE";"BIOD";"FEDERAL";"PÚBLICA";1994;"ACADÊMICO";"4";"SUDESTE";"MG";"UFJF";"CIÊNCIAS BIOLÓGICAS (ZOOLOGIA)";"MESTRADO/DOUTORADO";0,411764705882353;0,414634146341463;0,791666666666667;0,48015873015873;0,524556062262303
"1265";"32005016005P8";"ENGENHARIAS IV";"ENGIV";"FEDERAL";"PÚBLICA";1998;"ACADÊMICO";"4";"SUDESTE";"MG";"UFJF";"ENGENHARIA ELÉTRICA";"MESTRADO/DOUTORADO";0,19047619047619;0,227848101265823;0,503267973856209;0,316049382716049;0,309410412078568
"1266";"32005016007P0";"EDUCAÇÃO";"EDUC";"FEDERAL";"PÚBLICA";1999;"ACADÊMICO";"4";"SUDESTE";"MG";"UFJF";"EDUCAÇÃO";"MESTRADO/DOUTORADO";0,365853658536585;0,303030303030303;0,504344729344729;0,538148148148148;0,427844209764942
"1267";"32005016008P7";"ASTRONOMIA / FÍSICA";"AFIS";"FEDERAL";"PÚBLICA";1999;"ACADÊMICO";"4";"SUDESTE";"MG";"UFJF";"FÍSICA";"MESTRADO/DOUTORADO";0,253968253968254;0,325842696629214;0,483078231292517;0,369047619047619;0,357984200234401
"1268";"32005016009P3";"QUÍMICA";"QUIM";"FEDERAL";"PÚBLICA";2001;"ACADÊMICO";"5";"SUDESTE";"MG";"UFJF";"QUÍMICA";"MESTRADO/DOUTORADO";0,206896551724138;0,203703703703704;0,488926387446637;0,524285714285714;0,355953089290048
"1269";"32005016010P1";"HISTÓRIA";"HIST";"FEDERAL";"PÚBLICA";2004;"ACADÊMICO";"5";"SUDESTE";"MG";"UFJF";"HISTÓRIA";"MESTRADO/DOUTORADO";0,285714285714286;0,214285714285714;0,435795454545455;0,401736111111111;0,334382891414141
"1270";"32005016011P8";"SOCIOLOGIA";"SOCI";"FEDERAL";"PÚBLICA";2005;"ACADÊMICO";"4";"SUDESTE";"MG";"UFJF";"CIÊNCIAS SOCIAIS";"MESTRADO/DOUTORADO";0,518518518518518;0,380952380952381;0,542770071458596;0,368253968253968;0,452623734795866
"1271";"32005016012P4";"BIODIVERSIDADE";"BIOD";"FEDERAL";"PÚBLICA";2005;"ACADÊMICO";"4";"SUDESTE";"MG";"UFJF";"ECOLOGIA";"MESTRADO/DOUTORADO";0,439393939393939;0,290322580645161;0,534422731356694;0,397222222222222;0,415340368404504
"1272";"32005016013P0";"SERVIÇO SOCIAL";"SSOC";"FEDERAL";"PÚBLICA";2005;"ACADÊMICO";"4";"SUDESTE";"MG";"UFJF";"SERVIÇO SOCIAL";"MESTRADO";0,358974358974359;0,459459459459459;0,578626703626704;0,556862745098039;0,48848081678964
"1273";"32005016014P7";"MEDICINA I";"MEDI";"FEDERAL";"PÚBLICA";2005;"ACADÊMICO";"5";"SUDESTE";"MG";"UFJF";"SAÚDE";"MESTRADO/DOUTORADO";0,611111111111111;0,258823529411765;0,498087159015303;0,506388888888889;0,468602672106767
"1274";"32005016015P3";"CIÊNCIAS BIOLÓGICAS I";"CBI";"FEDERAL";"PÚBLICA";2006;"ACADÊMICO";"4";"SUDESTE";"MG";"UFJF";"CIÊNCIAS BIOLÓGICAS";"MESTRADO/DOUTORADO";0,518518518518518;0,142857142857143;0,463675213675214;0,469230769230769;0,398570411070411
"1275";"32005016016P0";"ECONOMIA";"ECON";"FEDERAL";"PÚBLICA";2006;"ACADÊMICO";"4";"SUDESTE";"MG";"UFJF";"PROGRAMA DE PÓS-GRADUAÇÃO EM ECONOMIA";"MESTRADO/DOUTORADO";0,380952380952381;0,354166666666667;0,551984126984127;0,52962962962963;0,454183201058201
