"";"CD_PROGRAMA_IES";"NM_AREA_AVALIACAO";"SG_AREA_AVALIACAO";"CS_STATUS_JURIDICO";"DS_DEPENDENCIA_ADMINISTRATIVA";"ANO_INICIO_PROGRAMA";"NM_MODALIDADE_PROGRAMA";"CD_CONCEITO_PROGRAMA";"NM_REGIAO";"SG_UF_PROGRAMA";"SG_ENTIDADE_ENSINO";"NM_PROGRAMA_IES";"NM_GRAU_PROGRAMA";"QFGDi";"QDP";"DFGDi";"FCDi"
"1736";"32008015019P8";"TEOLOGIA";"TEOL";"PARTICULAR";"PRIVADA";2008;"ACADÊMICO";"4";"SUDESTE";"MG";"PUC/MG";"CIÊNCIAS DA RELIGIÃO";"MESTRADO/DOUTORADO";17;24;0,708333333333333;0,708333333333333
"1737";"32009011003P0";"INTERDISCIPLINAR";"INTE";"PARTICULAR";"PRIVADA";2009;"ACADÊMICO";"3";"SUDESTE";"MG";"UNIVALE";"GESTÃO INTEGRADA DO TERRITÓRIO";"MESTRADO";40;99;0,404040404040404;0,404040404040404
"1738";"32010010002P2";"CIÊNCIAS AGRÁRIAS I";"CAGRI";"FEDERAL";"PÚBLICA";2006;"ACADÊMICO";"4";"SUDESTE";"MG";"UFVJM";"PRODUÇÃO VEGETAL";"MESTRADO/DOUTORADO";26;64;0,40625;0,40625
"1739";"32010010003P9";"ZOOTECNIA / RECURSOS PESQUEIROS";"ZOOT";"FEDERAL";"PÚBLICA";2008;"ACADÊMICO";"3";"SUDESTE";"MG";"UFVJM";"ZOOTECNIA";"MESTRADO";25;43;0,581395348837209;0,581395348837209
"1740";"32010010004P5";"QUÍMICA";"QUIM";"FEDERAL";"PÚBLICA";2009;"ACADÊMICO";"3";"SUDESTE";"MG";"UFVJM";"QUÍMICA";"MESTRADO";32;38;0,842105263157895;0,842105263157895
"1741";"32010010005P1";"CIÊNCIAS AGRÁRIAS I";"CAGRI";"FEDERAL";"PÚBLICA";2010;"ACADÊMICO";"4";"SUDESTE";"MG";"UFVJM";"CIÊNCIA FLORESTAL";"MESTRADO/DOUTORADO";11;50;0,22;0,22
"1742";"32010010006P8";"ODONTOLOGIA";"ODON";"FEDERAL";"PÚBLICA";2010;"ACADÊMICO";"4";"SUDESTE";"MG";"UFVJM";"ODONTOLOGIA";"MESTRADO/DOUTORADO";2;15;0,133333333333333;0,133333333333333
"1743";"32010010007P4";"INTERDISCIPLINAR";"INTE";"FEDERAL";"PÚBLICA";2011;"PROFISSIONAL";"3";"SUDESTE";"MG";"UFVJM";"SAÚDE, SOCIEDADE E AMBIENTE";"MESTRADO PROF.";27;52;0,519230769230769;0,519230769230769
"1744";"32010010008P0";"SAÚDE COLETIVA";"SCOL";"FEDERAL";"PÚBLICA";2011;"PROFISSIONAL";"3";"SUDESTE";"MG";"UFVJM";"ENSINO EM SAÚDE";"MESTRADO PROF.";13;32;0,40625;0,40625
"1745";"32010010009P7";"FARMÁCIA";"FARM";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";"SUDESTE";"MG";"UFVJM";"CIÊNCIAS FARMACÊUTICAS";"MESTRADO";16;25;0,64;0,64
"1746";"32010010011P1";"INTERDISCIPLINAR";"INTE";"FEDERAL";"PÚBLICA";2013;"PROFISSIONAL";"3";"SUDESTE";"MG";"UFVJM";"CIÊNCIAS HUMANAS";"MESTRADO PROF.";23;57;0,403508771929825;0,403508771929825
"1747";"32010010012P8";"EDUCAÇÃO";"EDUC";"FEDERAL";"PÚBLICA";2013;"PROFISSIONAL";"3";"SUDESTE";"MG";"UFVJM";"EDUCAÇÃO";"MESTRADO PROF.";55;142;0,387323943661972;0,387323943661972
